,Topic 0
15669,pvpbalanced/2.4408729260017026e-08
15670,falseprophet/2.4408729260017026e-08
15671,destroyerdeity/2.4408729260017026e-08
15672,lineinthesand/2.4408729260017026e-08
15673,regretfultraitor/2.4408729260017026e-08
15674,angeldevilshipping/2.4408729260017026e-08
15675,parasolofprettiness/2.4408729260017026e-08
15676,nopeekingrequest/2.4408729260017026e-08
15677,helpimstuck/2.4408729260017026e-08
15678,amnesiaclover/2.4408729260017026e-08
15679,hornattack/2.4408729260017026e-08
15680,nowomansland/2.4408729260017026e-08
15681,baddieflattery/2.4408729260017026e-08
15682,femalemonstersurprise/2.4408729260017026e-08
15683,gameshowhost/2.4408729260017026e-08
15684,badpowersbadpeople/2.4408729260017026e-08
15685,basiliskandcockatrice/2.4408729260017026e-08
15686,theweirdsisters/2.4408729260017026e-08
15687,yaoigenre/2.4408729260017026e-08
15688,nubilesavage/2.4408729260017026e-08
15689,unstoppableforcemeetsimmovableobject/2.4408729260017026e-08
15690,thegreatflood/2.4408729260017026e-08
15691,funnelmouthedcephalopod/2.4408729260017026e-08
15692,designerbabies/2.4408729260017026e-08
15693,widelyspacedjailbars/2.4408729260017026e-08
15694,artisticlicenseships/2.4408729260017026e-08
15695,thewarjustbefore/2.4408729260017026e-08
15696,thecoup/2.4408729260017026e-08
15697,oceanpunk/2.4408729260017026e-08
15698,glassweapon/2.4408729260017026e-08
15699,numbersstations/2.4408729260017026e-08
15700,thinkofthecensors/2.4408729260017026e-08
15701,lockedinthedungeon/2.4408729260017026e-08
15702,postapocalypticdog/2.4408729260017026e-08
15703,notsoextinct/2.4408729260017026e-08
15704,mistakenforgranite/2.4408729260017026e-08
15705,requisiteroyalregalia/2.4408729260017026e-08
15706,thesevenmysteries/2.4408729260017026e-08
15707,furoscene/2.4408729260017026e-08
15708,rightfulkingreturns/2.4408729260017026e-08
15709,retaliationmode/2.4408729260017026e-08
15710,sexycatperson/2.4408729260017026e-08
15711,apocalypticlogistics/2.4408729260017026e-08
15712,trulysingleparent/2.4408729260017026e-08
15713,standardscifihistory/2.4408729260017026e-08
15714,churchpolice/2.4408729260017026e-08
15715,tidallylockedplanet/2.4408729260017026e-08
15716,doanythingsoldier/2.4408729260017026e-08
15717,telepathicspacemen/2.4408729260017026e-08
15718,commontongue/2.4408729260017026e-08
15719,burntheundead/2.4408729260017026e-08
15720,strongersibling/2.4408729260017026e-08
15721,girlinabox/2.4408729260017026e-08
15722,femalefelinemalemutt/2.4408729260017026e-08
15723,disasterscavengers/2.4408729260017026e-08
15724,celestialparagonsandarchangels/2.4408729260017026e-08
15725,embodimentofvirtue/2.4408729260017026e-08
15726,teleportationwithdrawbacks/2.4408729260017026e-08
15727,heartbeatdown/2.4408729260017026e-08
15728,pricklyporcupine/2.4408729260017026e-08
15729,prequelinthelostage/2.4408729260017026e-08
15730,hyperspacelanes/2.4408729260017026e-08
15731,thecape/2.4408729260017026e-08
15732,fictionalgreetingsandfarewells/2.4408729260017026e-08
15733,fightingthelancer/2.4408729260017026e-08
15734,animalthemedsuperbeing/2.4408729260017026e-08
15735,addissonance/2.4408729260017026e-08
15736,redundantresearcher/2.4408729260017026e-08
15737,cyberneticmythicalbeast/2.4408729260017026e-08
15738,arcology/2.4408729260017026e-08
15739,theforties/2.4408729260017026e-08
15740,magicalland/2.4408729260017026e-08
15741,mosesinthebulrushes/2.4408729260017026e-08
15742,cannottalktowomen/2.4408729260017026e-08
15743,foreheadofdoom/2.4408729260017026e-08
15744,artisticlicensemartialarts/2.4408729260017026e-08
15745,thewomanwearingthequeenlymask/2.4408729260017026e-08
15746,trappedbehindenemylines/2.4408729260017026e-08
15747,swansong/2.4408729260017026e-08
15748,giantscraprobot/2.4408729260017026e-08
15749,chestofmedals/2.4408729260017026e-08
15750,angelfacedemonface/2.4408729260017026e-08
15751,cleanprettychildbirth/2.4408729260017026e-08
15752,machocamp/2.4408729260017026e-08
15753,randompowerranking/2.4408729260017026e-08
15754,fallingintotheplot/2.4408729260017026e-08
15755,captainmorganpose/2.4408729260017026e-08
15756,geodesiccast/2.4408729260017026e-08
15757,gravityispurple/2.4408729260017026e-08
15758,spinningoutofhere/2.4408729260017026e-08
15759,emptyeyes/2.4408729260017026e-08
15760,wrongcontextmagic/2.4408729260017026e-08
15761,aslongasthereisoneman/2.4408729260017026e-08
15762,monsterknight/2.4408729260017026e-08
15763,vampirevarietypack/2.4408729260017026e-08
15764,alliancewithanabomination/2.4408729260017026e-08
15765,hungryweapon/2.4408729260017026e-08
15766,idiefree/2.4408729260017026e-08
15767,dreamsvsnightmares/2.4408729260017026e-08
15768,fantasticmedicinalbodilyproduct/2.4408729260017026e-08
15769,emeraldpower/2.4408729260017026e-08
15770,zeroapprovalgambit/2.4408729260017026e-08
15771,samuraiponytail/2.4408729260017026e-08
15772,thekidwiththeremotecontrol/2.4408729260017026e-08
15773,breastexpansion/2.4408729260017026e-08
15774,onrideonfootcombat/2.4408729260017026e-08
15775,weirdweather/2.4408729260017026e-08
15776,satanisgood/2.4408729260017026e-08
15777,bizarretasteinfood/2.4408729260017026e-08
15778,constructionisawesome/2.4408729260017026e-08
15779,denialofdigitaldistribution/2.4408729260017026e-08
15780,combataestheticist/2.4408729260017026e-08
15781,icebreaker/2.4408729260017026e-08
15782,sarashi/2.4408729260017026e-08
15783,properlady/2.4408729260017026e-08
15784,hopecrusher/2.4408729260017026e-08
15785,capewings/2.4408729260017026e-08
15786,worldsmostbeautifulwoman/2.4408729260017026e-08
15787,greekletterranks/2.4408729260017026e-08
15788,speechbubbles/2.4408729260017026e-08
15789,spritecomic/2.4408729260017026e-08
15790,deadfic/2.4408729260017026e-08
15791,ascendeddemon/2.4408729260017026e-08
15792,thosewereonlytheirscouts/2.4408729260017026e-08
15793,scarabpower/2.4408729260017026e-08
15794,everyscarhasastory/2.4408729260017026e-08
15795,everythingexceptmostthings/2.4408729260017026e-08
15796,herorivalbaddieteamup/2.4408729260017026e-08
15797,mistakenforthief/2.4408729260017026e-08
15798,camwhore/2.4408729260017026e-08
15799,dinnerdeformation/2.4408729260017026e-08
15800,ladykillerinlove/2.4408729260017026e-08
15801,piggybackcute/2.4408729260017026e-08
15802,underwearofpower/2.4408729260017026e-08
15803,nopunctuationperiod/2.4408729260017026e-08
15804,selfrestraint/2.4408729260017026e-08
15805,starkilling/2.4408729260017026e-08
15806,onlyicanmakeitgo/2.4408729260017026e-08
15807,restandresupplystop/2.4408729260017026e-08
15808,energydonation/2.4408729260017026e-08
15809,mightyroar/2.4408729260017026e-08
15810,censorsteam/2.4408729260017026e-08
15811,recoveryattack/2.4408729260017026e-08
15812,southernfriedprivate/2.4408729260017026e-08
15813,fixedfloorfighting/2.4408729260017026e-08
15814,wangst/2.4408729260017026e-08
15815,clothingappendage/2.4408729260017026e-08
15816,didyoujustscamcthulhu/2.4408729260017026e-08
15817,speciestitle/2.4408729260017026e-08
15818,deityfiction/2.4408729260017026e-08
15819,highcollarofdoom/2.4408729260017026e-08
15820,bigmanoncampus/2.4408729260017026e-08
15821,youcanbarelystand/2.4408729260017026e-08
15822,heelfacemole/2.4408729260017026e-08
15823,heroesfightbarehanded/2.4408729260017026e-08
15824,wanderingminstrel/2.4408729260017026e-08
15825,thegrappler/2.4408729260017026e-08
15826,characterfocus/2.4408729260017026e-08
15827,fightslikeanormal/2.4408729260017026e-08
15828,stillbornfranchise/2.4408729260017026e-08
15829,humanoidfemaleanimal/2.4408729260017026e-08
15830,wickedheartsymbol/2.4408729260017026e-08
15831,freddiemercopy/2.4408729260017026e-08
15832,highpriest/2.4408729260017026e-08
15833,superstrongchild/2.4408729260017026e-08
15834,creatorcouple/2.4408729260017026e-08
15835,statisticallyspeaking/2.4408729260017026e-08
15836,supermansubstitute/2.4408729260017026e-08
15837,penalcolony/2.4408729260017026e-08
15838,theogre/2.4408729260017026e-08
15839,heroicspirit/2.4408729260017026e-08
15840,regionalriff/2.4408729260017026e-08
15841,theoldgods/2.4408729260017026e-08
15842,theylooklikeusnow/2.4408729260017026e-08
15843,themagicversustechnologywar/2.4408729260017026e-08
15844,carbunclecreature/2.4408729260017026e-08
15845,hornsofbarbarism/2.4408729260017026e-08
15846,lohengrinandmendelssohn/2.4408729260017026e-08
15847,imyourworstnightmare/2.4408729260017026e-08
15848,beastess/2.4408729260017026e-08
15849,keystonesuperpower/2.4408729260017026e-08
15850,theantigod/2.4408729260017026e-08
15851,alchemicelementals/2.4408729260017026e-08
15852,onlyonemeallowedrightnow/2.4408729260017026e-08
15853,hypocriticalheartwarming/2.4408729260017026e-08
15854,akashicrecords/2.4408729260017026e-08
15855,icecrystals/2.4408729260017026e-08
15856,craniumchase/2.4408729260017026e-08
15857,underwatercity/2.4408729260017026e-08
15858,iwasbeatenbyagirl/2.4408729260017026e-08
15859,appearanceisintheeyeofthebeholder/2.4408729260017026e-08
15860,forgedbythegods/2.4408729260017026e-08
15861,throughafacefulloffur/2.4408729260017026e-08
15862,armyscout/2.4408729260017026e-08
15863,patrickstewartspeech/2.4408729260017026e-08
15864,censoredforcomedy/2.4408729260017026e-08
15865,siamesetwinsongs/2.4408729260017026e-08
15866,narniatime/2.4408729260017026e-08
15867,undeathalwaysends/2.4408729260017026e-08
15868,onetrackmindedhunger/2.4408729260017026e-08
15869,creationmyth/2.4408729260017026e-08
15870,almightymom/2.4408729260017026e-08
15871,attendingyourownfuneral/2.4408729260017026e-08
15872,leatherman/2.4408729260017026e-08
15873,losttribe/2.4408729260017026e-08
15874,overlyprepreparedgag/2.4408729260017026e-08
15875,captureandreplicate/2.4408729260017026e-08
15876,unisexseriesgenderedmerchandise/2.4408729260017026e-08
15877,evillearnsofoutsidecontext/2.4408729260017026e-08
15878,fightingacrosstimeandspace/2.4408729260017026e-08
15879,namedar/2.4408729260017026e-08
15880,ruleofcute/2.4408729260017026e-08
15881,closeknitcommunity/2.4408729260017026e-08
15882,threewishes/2.4408729260017026e-08
15883,bequeathedpower/2.4408729260017026e-08
15884,elementalignorance/2.4408729260017026e-08
15885,boxingkangaroo/2.4408729260017026e-08
15886,animaltalk/2.4408729260017026e-08
15887,superherospeciation/2.4408729260017026e-08
15888,superheroeswearcapes/2.4408729260017026e-08
15889,weirdscience/2.4408729260017026e-08
15890,uniformityexception/2.4408729260017026e-08
15891,buttdialingmordor/2.4408729260017026e-08
15892,crushingthepopulace/2.4408729260017026e-08
15893,levelup/2.4408729260017026e-08
15894,progressiveeramontage/2.4408729260017026e-08
15895,keepthereward/2.4408729260017026e-08
15896,affectionategesturetothehead/2.4408729260017026e-08
15897,unitedspaceofamerica/2.4408729260017026e-08
15898,supernaturalfearinducer/2.4408729260017026e-08
15899,motionblur/2.4408729260017026e-08
15900,nestedmouths/2.4408729260017026e-08
15901,livinglava/2.4408729260017026e-08
15902,kaijuworks/2.4408729260017026e-08
15903,theflatwoodsmonster/2.4408729260017026e-08
15904,psychicradar/2.4408729260017026e-08
15905,friendshipmoment/2.4408729260017026e-08
15906,thecatfish/2.4408729260017026e-08
15907,facelessmasses/2.4408729260017026e-08
15908,letsdance/2.4408729260017026e-08
15909,ursinealiens/2.4408729260017026e-08
15910,allencompassingmantle/2.4408729260017026e-08
15911,hollowworld/2.4408729260017026e-08
15912,neutralscrittersandcreeps/2.4408729260017026e-08
15913,shadowwalker/2.4408729260017026e-08
15914,colonizedsolarsystem/2.4408729260017026e-08
15915,licensedpinballtables/2.4408729260017026e-08
15916,terrainsculpting/2.4408729260017026e-08
15917,mutuallyexclusivemagic/2.4408729260017026e-08
15918,slidingscaleofalternatehistoryplausibility/2.4408729260017026e-08
15919,samevoicetheirentirelife/2.4408729260017026e-08
15920,spitoutashoe/2.4408729260017026e-08
15921,direbeast/2.4408729260017026e-08
15922,benevolentmageruler/2.4408729260017026e-08
15923,nonprotagonistresolver/2.4408729260017026e-08
15924,magicalgesture/2.4408729260017026e-08
15925,neverliveitdown/2.4408729260017026e-08
15926,tremortrampoline/2.4408729260017026e-08
15927,dubstep/2.4408729260017026e-08
15928,softreset/2.4408729260017026e-08
15929,promotiontoparent/2.4408729260017026e-08
15930,adaptationfirst/2.4408729260017026e-08
15931,nosuchagency/2.4408729260017026e-08
15932,sealedevilinateddybear/2.4408729260017026e-08
15933,sweetiegraffiti/2.4408729260017026e-08
15934,orgasmicallydelicious/2.4408729260017026e-08
15935,perpetuallystatic/2.4408729260017026e-08
15936,wewilluselasersinthefuture/2.4408729260017026e-08
15937,wingman/2.4408729260017026e-08
15938,itspersonalwiththedragon/2.4408729260017026e-08
15939,fantasyconflictcounterpart/2.4408729260017026e-08
15940,naughtytentacles/2.4408729260017026e-08
15941,nocartoonfish/2.4408729260017026e-08
15942,splitpersonalityteam/2.4408729260017026e-08
15943,rockthemenaming/2.4408729260017026e-08
15944,ourmanticoresarespinier/2.4408729260017026e-08
15945,hellinvadesheaven/2.4408729260017026e-08
15946,homeofthegods/2.4408729260017026e-08
15947,immortalityhurts/2.4408729260017026e-08
15948,aigeneratedeconomy/2.4408729260017026e-08
15949,historicalfantasy/2.4408729260017026e-08
15950,cursethatcures/2.4408729260017026e-08
15951,untranslatedtitle/2.4408729260017026e-08
15952,recurringfanoncharacter/2.4408729260017026e-08
15953,matriarchy/2.4408729260017026e-08
15954,skipofinnocence/2.4408729260017026e-08
15955,wonderfulwerewolf/2.4408729260017026e-08
15956,thelegendofx/2.4408729260017026e-08
15957,knighterrant/2.4408729260017026e-08
15958,crosspoppingveins/2.4408729260017026e-08
15959,colorcodedwizardry/2.4408729260017026e-08
15960,immortalitybeginsattwenty/2.4408729260017026e-08
15961,mysignificancesenseistingling/2.4408729260017026e-08
15962,ceilingsmash/2.4408729260017026e-08
15963,absurdlyhighstakesgame/2.4408729260017026e-08
15964,paintotheass/2.4408729260017026e-08
15965,unrelatedintheadaptation/2.4408729260017026e-08
15966,fakingamnesia/2.4408729260017026e-08
15967,cerebroelectro/2.4408729260017026e-08
15968,thepromisedland/2.4408729260017026e-08
15969,erminecapeeffect/2.4408729260017026e-08
15970,powersviapossession/2.4408729260017026e-08
15971,forgingscene/2.4408729260017026e-08
15972,semidivine/2.4408729260017026e-08
15973,zensurvivor/2.4408729260017026e-08
15974,orderisnotgood/2.4408729260017026e-08
15975,agonybeam/2.4408729260017026e-08
15976,deceptivedisciple/2.4408729260017026e-08
15977,thewarofearthlyaggression/2.4408729260017026e-08
15978,givemeasword/2.4408729260017026e-08
15979,dangerdeadpan/2.4408729260017026e-08
15980,flynning/2.4408729260017026e-08
15981,playingatree/2.4408729260017026e-08
15982,keigo/2.4408729260017026e-08
15983,holycity/2.4408729260017026e-08
15984,leavehimtome/2.4408729260017026e-08
15985,sidekickcreaturenuisance/2.4408729260017026e-08
15986,signatureroar/2.4408729260017026e-08
15987,fightingspirit/2.4408729260017026e-08
15988,sadlymythcharacterized/2.4408729260017026e-08
15989,politicalstrategygame/2.4408729260017026e-08
15990,doujinshi/2.4408729260017026e-08
15991,coolboard/2.4408729260017026e-08
15992,curseescapeclause/2.4408729260017026e-08
15993,markofthebeast/2.4408729260017026e-08
15994,overshadowedbycontroversy/2.4408729260017026e-08
15995,grandpagod/2.4408729260017026e-08
15996,selfmademan/2.4408729260017026e-08
15997,criminalamnesiac/2.4408729260017026e-08
15998,nephariouspharaoh/2.4408729260017026e-08
15999,windupkey/2.4408729260017026e-08
16000,theshadowknows/2.4408729260017026e-08
16001,standardstarshipscuffle/2.4408729260017026e-08
16002,shootingatyourownprojectiles/2.4408729260017026e-08
16003,tinyheadedbehemoth/2.4408729260017026e-08
16004,onesiearmor/2.4408729260017026e-08
16005,girloftheweek/2.4408729260017026e-08
16006,nevergetsfat/2.4408729260017026e-08
16007,sorcerersapprenticeplot/2.4408729260017026e-08
16008,thecomplainerisalwayswrong/2.4408729260017026e-08
16009,nobleshoplifter/2.4408729260017026e-08
16010,suggestivecollision/2.4408729260017026e-08
16011,madeofgood/2.4408729260017026e-08
16012,practicallyjoker/2.4408729260017026e-08
16013,superweight/2.4408729260017026e-08
16014,witchworks/2.4408729260017026e-08
16015,thindimensionalbarrier/2.4408729260017026e-08
16016,puritypersonified/2.4408729260017026e-08
16017,xcalledtheywanttheiryback/2.4408729260017026e-08
16018,kingofallcosmos/2.4408729260017026e-08
16019,excitedtitletwopartepisodename/2.4408729260017026e-08
16020,cannottellajoke/2.4408729260017026e-08
16021,defaultsettingsyndrome/2.4408729260017026e-08
16022,twinking/2.4408729260017026e-08
16023,dontsaysuchstupidthings/2.4408729260017026e-08
16024,ignoredenemy/2.4408729260017026e-08
16025,mistressandservantboy/2.4408729260017026e-08
16026,duelsdecideeverything/2.4408729260017026e-08
16027,stepintotheblindingfight/2.4408729260017026e-08
16028,clothingswitch/2.4408729260017026e-08
16029,fanpreferredcouple/2.4408729260017026e-08
16030,petmonstrosity/2.4408729260017026e-08
16031,magicismental/2.4408729260017026e-08
16032,allergictolove/2.4408729260017026e-08
16033,happyendingmassage/2.4408729260017026e-08
16034,loyaltymission/2.4408729260017026e-08
16035,vengeancedenied/2.4408729260017026e-08
16036,drinkingcontest/2.4408729260017026e-08
16037,earthquakescausefissures/2.4408729260017026e-08
16038,afteractionvillainanalysis/2.4408729260017026e-08
16039,formulaicmagic/2.4408729260017026e-08
16040,wemeetagain/2.4408729260017026e-08
16041,spiceupthesubtitles/2.4408729260017026e-08
16042,cultdefector/2.4408729260017026e-08
16043,patrongod/2.4408729260017026e-08
16044,spellcrafting/2.4408729260017026e-08
16045,timedissonance/2.4408729260017026e-08
16046,reluctantfanservicegirl/2.4408729260017026e-08
16047,shockwaveclap/2.4408729260017026e-08
16048,themaninfrontoftheman/2.4408729260017026e-08
