,Topic 0
12317,freefallromance/6.2042204262979794e-06
12318,creditsbrandproducts/6.2042204262979794e-06
12319,endingfatigue/6.2042204262979794e-06
12320,stockfooddepictions/6.2042204262979794e-06
12321,spotmonkey/6.2042204262979794e-06
12322,slidingscaleoflikerealityunlessnoted/6.2042204262979794e-06
12323,sensoryoverload/6.2042204262979794e-06
12324,russiacalledtheywantalaskaback/6.2042204262979794e-06
12325,inconvenientparachutedeployment/6.2042204262979794e-06
12326,feedbyexample/6.2042204262979794e-06
12327,soapopera/6.2042204262979794e-06
12328,secondepisodemorning/6.2042204262979794e-06
12329,absurdlycoolcity/6.2042204262979794e-06
12330,writtenininfirmity/6.2042204262979794e-06
12331,notitle/6.2042204262979794e-06
12332,inappropriatespeakandspell/6.2042204262979794e-06
12333,godcreatedcanonforeigner/6.2042204262979794e-06
12334,refrigeratorambush/6.2042204262979794e-06
12335,gorgeousperioddress/6.2042204262979794e-06
12336,shamwedding/6.2042204262979794e-06
12337,relationshipresetbutton/6.2042204262979794e-06
12338,kidnappedbyanally/6.2042204262979794e-06
12339,belatedloveepiphany/6.2042204262979794e-06
12340,lecherousstepparent/6.2042204262979794e-06
12341,eaglelandosmosis/6.2042204262979794e-06
12342,surprisinglygentlesong/6.2042204262979794e-06
12343,snapback/6.2042204262979794e-06
12344,hardrock/6.2042204262979794e-06
12345,foulwaterfowl/6.2042204262979794e-06
12346,declarationofpersonalindependence/6.2042204262979794e-06
12347,villainousparentalinstinct/6.2042204262979794e-06
12348,thedreadedpretendteaparty/6.2042204262979794e-06
12349,obstacleexposition/6.2042204262979794e-06
12350,newandimproved/6.2042204262979794e-06
12351,mdenvy/6.2042204262979794e-06
12352,friendtopsychos/6.2042204262979794e-06
12353,contractualobligationproject/6.2042204262979794e-06
12354,namedbydemocracy/6.2042204262979794e-06
12355,abusiveoffspring/6.2042204262979794e-06
12356,wallpapercamouflage/6.2042204262979794e-06
12357,unscientificscience/6.2042204262979794e-06
12358,metacasting/6.2042204262979794e-06
12359,wantedagenderconformingchild/6.2042204262979794e-06
12360,plainpalate/6.2042204262979794e-06
12361,modernmajorgeneral/6.2042204262979794e-06
12362,bedtimebrainwashing/6.2042204262979794e-06
12363,promptingnudge/6.2042204262979794e-06
12364,doomedupgrade/6.2042204262979794e-06
12365,slidingscaleofanthropomorphism/6.2042204262979794e-06
12366,loveisintheair/6.2042204262979794e-06
12367,ballet/6.2042204262979794e-06
12368,saltsolution/6.2042204262979794e-06
12369,ringringcrunch/6.2042204262979794e-06
12370,repeatingad/6.2042204262979794e-06
12371,gueststrip/6.2042204262979794e-06
12372,friendsturnedromanticrivals/6.2042204262979794e-06
12373,dreamdeception/6.2042204262979794e-06
12374,documentary/6.2042204262979794e-06
12375,distancedfromcurrentevents/6.2042204262979794e-06
12376,bossbutton/6.2042204262979794e-06
12377,secrethistory/6.2042204262979794e-06
12378,romanticplottumor/6.2042204262979794e-06
12379,scriptreadingdoors/6.2042204262979794e-06
12380,poeticjustice/6.2042204262979794e-06
12381,onlyalighter/6.2042204262979794e-06
12382,mundangerous/6.2042204262979794e-06
12383,cuttingtheelectronicleash/6.2042204262979794e-06
12384,cutleryescapeaid/6.2042204262979794e-06
12385,crushparade/6.2042204262979794e-06
12386,testosteronebrigade/6.2042204262979794e-06
12387,smartcopdumbcop/6.2042204262979794e-06
12388,nonactorvehicle/6.2042204262979794e-06
12389,nobodysthatdumb/6.2042204262979794e-06
12390,ironiclastwords/6.2042204262979794e-06
12391,hoodfilm/6.2042204262979794e-06
12392,choosybeggar/6.2042204262979794e-06
12393,blindfoldedtrip/6.2042204262979794e-06
12394,blinddriving/6.2042204262979794e-06
12395,andadietcoke/6.2042204262979794e-06
12396,selfishevil/6.2042204262979794e-06
12397,celibateeccentricgenius/6.2042204262979794e-06
12398,buriedinapileofcorpses/6.2042204262979794e-06
12399,brainfever/6.2042204262979794e-06
12400,twanghello/6.2042204262979794e-06
12401,themeddlingkidsareuseless/6.2042204262979794e-06
12402,powerdynamicskink/6.2042204262979794e-06
12403,moochingmaster/6.2042204262979794e-06
12404,canyouhearmenow/6.2042204262979794e-06
12405,yellowsnow/6.2042204262979794e-06
12406,smartpeoplespeakthequeensenglish/6.2042204262979794e-06
12407,magicalweapon/6.2042204262979794e-06
12408,evenmoreomnipotent/6.2042204262979794e-06
12409,dictionaryopening/6.2042204262979794e-06
12410,unfulfilledpurposemisery/6.2042204262979794e-06
12411,tworightsmakeawrong/6.2042204262979794e-06
12412,takeyourchildtoworkdayplot/6.2042204262979794e-06
12413,sciencefair/6.2042204262979794e-06
12414,noflowportal/6.2042204262979794e-06
12415,narrationecho/6.2042204262979794e-06
12416,littleknownfacts/6.2042204262979794e-06
12417,ignoredaesop/6.2042204262979794e-06
12418,counterpointduet/6.2042204262979794e-06
12419,classicalmusiciscool/6.2042204262979794e-06
12420,baitandswitchtimeskip/6.2042204262979794e-06
12421,chainedheat/6.2042204262979794e-06
12422,celebrityblog/6.2042204262979794e-06
12423,workedshoot/6.2042204262979794e-06
12424,theheckler/6.2042204262979794e-06
12425,shyshelledanimal/6.2042204262979794e-06
12426,groupiebrigade/6.2042204262979794e-06
12427,antiinterferencelockup/6.2042204262979794e-06
12428,suddenprincipledstand/6.2042204262979794e-06
12429,playingtheirowntwin/6.2042204262979794e-06
12430,youarealreadycheckedin/6.2042204262979794e-06
12431,insomnia/6.2042204262979794e-06
12432,haventyouseenxbefore/6.2042204262979794e-06
12433,handsonapproach/6.2042204262979794e-06
12434,doomsdayclock/6.2042204262979794e-06
12435,thenavigator/6.2042204262979794e-06
12436,piecemealfundstransfer/6.2042204262979794e-06
12437,elitemancourtesanromance/6.2042204262979794e-06
12438,dismissingacompliment/6.2042204262979794e-06
12439,chanceactivation/6.2042204262979794e-06
12440,breakingtheglassceiling/6.2042204262979794e-06
12441,thisbearwasframed/6.2042204262979794e-06
12442,pointlesscivicproject/6.2042204262979794e-06
12443,orcraisedbyelves/6.2042204262979794e-06
12444,notinmybackyard/6.2042204262979794e-06
12445,multipurposemonoculturedcrop/6.2042204262979794e-06
12446,themadnessplace/6.2042204262979794e-06
12447,legalizedevil/6.2042204262979794e-06
12448,ifiwerearichman/6.2042204262979794e-06
12449,grapplingwithgrapplingrules/6.2042204262979794e-06
12450,gemencrusted/6.2042204262979794e-06
12451,episodefinishesthetitle/6.2042204262979794e-06
12452,diydisaster/6.2042204262979794e-06
12453,aliceandbob/6.2042204262979794e-06
12454,adminisphere/6.2042204262979794e-06
12455,interplanetaryvoyage/6.2042204262979794e-06
12456,codeemergency/6.2042204262979794e-06
12457,staringthroughthesword/6.2042204262979794e-06
12458,standinportrait/6.2042204262979794e-06
12459,puppetpermutation/6.2042204262979794e-06
12460,previolencelaughter/6.2042204262979794e-06
12461,lockedupandleftbehind/6.2042204262979794e-06
12462,ironicbirthday/6.2042204262979794e-06
12463,failuresonice/6.2042204262979794e-06
12464,faeriecourt/6.2042204262979794e-06
12465,originalman/6.2042204262979794e-06
12466,water/6.2042204262979794e-06
12467,wallsoftyranny/6.2042204262979794e-06
12468,nosexallowed/6.2042204262979794e-06
12469,namedlikemyname/6.2042204262979794e-06
12470,improbablecover/6.2042204262979794e-06
12471,elevatorgag/6.2042204262979794e-06
12472,callingshotgun/6.2042204262979794e-06
12473,tipisandtotempoles/6.2042204262979794e-06
12474,thelastguardian/6.2042204262979794e-06
12475,magicprerequisite/6.2042204262979794e-06
12476,trackingspell/6.2042204262979794e-06
12477,onrushingarmy/6.2042204262979794e-06
12478,twoworlds/6.2042204262979794e-06
12479,screwtherulesihavesupernaturalpowers/6.2042204262979794e-06
12480,playingdrunk/6.2042204262979794e-06
12481,sacredscripture/6.2042204262979794e-06
12482,drycrusader/6.2042204262979794e-06
12483,dountoothersbeforetheydountous/6.2042204262979794e-06
12484,thehardhat/6.2042204262979794e-06
12485,obsessivelynormal/6.2042204262979794e-06
12486,junkieparent/6.2042204262979794e-06
12487,invisibleholes/6.2042204262979794e-06
12488,gratuitoususeofthetallit/6.2042204262979794e-06
12489,fantasticplastic/6.2042204262979794e-06
12490,fakeinthehole/6.2042204262979794e-06
12491,theexoticdetective/6.2042204262979794e-06
12492,beforeichangemymind/6.2042204262979794e-06
12493,assumedwin/6.2042204262979794e-06
12494,winwinending/6.2042204262979794e-06
12495,sexystewardess/6.2042204262979794e-06
12496,holdontomyhat/6.2042204262979794e-06
12497,fantasycounterpartappliance/6.2042204262979794e-06
12498,superficialsolution/6.2042204262979794e-06
12499,mostdefinitelynotaccompanyingus/6.2042204262979794e-06
12500,jokeofthebutt/6.2042204262979794e-06
12501,incestuouscasting/6.2042204262979794e-06
12502,hormoneaddledteenager/6.2042204262979794e-06
12503,declarativefinger/6.2042204262979794e-06
12504,halfarcseason/6.2042204262979794e-06
12505,specialeditiontitle/6.2042204262979794e-06
12506,villainballmagnet/6.2042204262979794e-06
12507,psychoactivepowers/6.2042204262979794e-06
12508,newbodyoldabilities/6.2042204262979794e-06
12509,hotguyuglywife/6.2042204262979794e-06
12510,tincantelephone/6.2042204262979794e-06
12511,tickertapeparade/6.2042204262979794e-06
12512,stickfigurecomic/6.2042204262979794e-06
12513,splat/6.2042204262979794e-06
12514,seaaping/6.2042204262979794e-06
12515,podcast/6.2042204262979794e-06
12516,paralysisbyanalysis/6.2042204262979794e-06
12517,monstrousseal/6.2042204262979794e-06
12518,sensoryabuse/6.2042204262979794e-06
12519,kneelpushtrip/6.2042204262979794e-06
12520,fantasticfantasyismundane/6.2042204262979794e-06
12521,delegationrelay/6.2042204262979794e-06
12522,bitteralmonds/6.2042204262979794e-06
12523,biggerthanjesus/6.2042204262979794e-06
12524,allguyswantsororitywomen/6.2042204262979794e-06
12525,personofholding/6.2042204262979794e-06
12526,newcontentcountdownclock/6.2042204262979794e-06
12527,maniactongue/6.2042204262979794e-06
12528,flamingdevil/6.2042204262979794e-06
12529,extremelydustyhome/6.2042204262979794e-06
12530,suicideforothershappiness/6.2042204262979794e-06
12531,weakertwinsavestheday/6.2042204262979794e-06
12532,troubledchild/6.2042204262979794e-06
12533,smellyfeetgag/6.2042204262979794e-06
12534,portraitpaintingpeephole/6.2042204262979794e-06
12535,genericistgovernment/6.2042204262979794e-06
12536,whathesaid/6.2042204262979794e-06
12537,thoughtcontrolledpower/6.2042204262979794e-06
12538,thenounandthenoun/6.2042204262979794e-06
12539,strawaffiliation/6.2042204262979794e-06
12540,stalkingisfunnyifitisfemaleaftermale/6.2042204262979794e-06
12541,romanticcandlelitdinner/6.2042204262979794e-06
12542,revealinghug/6.2042204262979794e-06
12543,prankingmontage/6.2042204262979794e-06
12544,loveconfessor/6.2042204262979794e-06
12545,imaginarylovetriangle/6.2042204262979794e-06
12546,heteronormativecrusader/6.2042204262979794e-06
12547,friendshipfavoritism/6.2042204262979794e-06
12548,epistolarynovel/6.2042204262979794e-06
12549,desksweepofpassion/6.2042204262979794e-06
12550,delayedfamilyacceptance/6.2042204262979794e-06
12551,bifauxnenandladette/6.2042204262979794e-06
12552,babysitterfriendship/6.2042204262979794e-06
12553,apologygift/6.2042204262979794e-06
12554,anythingbutthat/6.2042204262979794e-06
12555,unfeelingheavens/6.2042204262979794e-06
12556,revealinginjury/6.2042204262979794e-06
12557,ofcourseimnotavirgin/6.2042204262979794e-06
12558,pinocchionose/6.2042204262979794e-06
12559,inverselawofsharpnessandaccuracy/6.2042204262979794e-06
12560,fakerealturn/6.2042204262979794e-06
12561,embarrassingrelativeteacher/6.2042204262979794e-06
12562,censorshipbyspelling/6.2042204262979794e-06
12563,allflyersarebirds/6.2042204262979794e-06
12564,pretendprejudice/6.2042204262979794e-06
12565,originalcharacter/6.2042204262979794e-06
12566,mysteryoftheweek/6.2042204262979794e-06
12567,monsterfacade/6.2042204262979794e-06
12568,hyperspaceholmeshat/6.2042204262979794e-06
12569,friendlywar/6.2042204262979794e-06
12570,foodgod/6.2042204262979794e-06
12571,etherealwhitedress/6.2042204262979794e-06
12572,diamondintherough/6.2042204262979794e-06
12573,brokenecho/6.2042204262979794e-06
12574,timeloopfatigue/6.2042204262979794e-06
12575,theblindleadingtheblind/6.2042204262979794e-06
12576,theantigrinch/6.2042204262979794e-06
12577,telephonesong/6.2042204262979794e-06
12578,subvertedpunchline/6.2042204262979794e-06
12579,stuckinachimney/6.2042204262979794e-06
12580,sittingsexyonapiano/6.2042204262979794e-06
12581,similaritemconfusion/6.2042204262979794e-06
12582,peerpressuredbully/6.2042204262979794e-06
12583,outofholidayepisode/6.2042204262979794e-06
12584,oneipreparedearlier/6.2042204262979794e-06
12585,offscreenrealitywarp/6.2042204262979794e-06
12586,midsuicideregret/6.2042204262979794e-06
12587,irememberitlikeitwasyesterday/6.2042204262979794e-06
12588,foryourpeoplebyyourpeople/6.2042204262979794e-06
12589,eyepieceprank/6.2042204262979794e-06
12590,comicroleplay/6.2042204262979794e-06
12591,wordsaladlyrics/6.2042204262979794e-06
12592,badassonpaper/6.2042204262979794e-06
12593,adjacenttothiscompletebreakfast/6.2042204262979794e-06
12594,thinkingwheels/6.2042204262979794e-06
12595,thehandisgod/6.2042204262979794e-06
12596,stillsucksthumb/6.2042204262979794e-06
12597,funnyphonemisunderstanding/6.2042204262979794e-06
12598,unintentionalbackupplan/6.2042204262979794e-06
12599,sleddogsthroughthesnow/6.2042204262979794e-06
12600,shrunkinthewash/6.2042204262979794e-06
12601,oneepisodewonder/6.2042204262979794e-06
12602,offscreenbreakup/6.2042204262979794e-06
12603,notrightinthebed/6.2042204262979794e-06
12604,maximumcapacityoverload/6.2042204262979794e-06
12605,introdump/6.2042204262979794e-06
12606,fingerlickinevil/6.2042204262979794e-06
12607,fanservicecover/6.2042204262979794e-06
12608,blufftheeavesdropper/6.2042204262979794e-06
12609,yourtraditionisnotmine/6.2042204262979794e-06
12610,youngermentorolderdisciple/6.2042204262979794e-06
12611,whatcliffhanger/6.2042204262979794e-06
12612,splittingthearrow/6.2042204262979794e-06
12613,removingtheearpiece/6.2042204262979794e-06
12614,reinforcefield/6.2042204262979794e-06
12615,militarysuperhero/6.2042204262979794e-06
12616,lovessecrecy/6.2042204262979794e-06
12617,explosivecigar/6.2042204262979794e-06
12618,expectationlowerer/6.2042204262979794e-06
12619,corporatesponsoredsuperhero/6.2042204262979794e-06
12620,coffeeshopaufic/6.2042204262979794e-06
12621,cerealvicereward/6.2042204262979794e-06
12622,weddingdeadline/6.2042204262979794e-06
12623,unnecessaryroughness/6.2042204262979794e-06
12624,toohungrytobepolite/6.2042204262979794e-06
12625,tensioncuttinglaughter/6.2042204262979794e-06
12626,postmortemconversion/6.2042204262979794e-06
12627,mygirlbackhome/6.2042204262979794e-06
12628,indoeuropeanalienlanguage/6.2042204262979794e-06
12629,ineednoladders/6.2042204262979794e-06
12630,howaboutasmile/6.2042204262979794e-06
12631,goalinlife/6.2042204262979794e-06
12632,conspicuousinthecrowd/6.2042204262979794e-06
12633,badimpressionists/6.2042204262979794e-06
12634,artificialafterlife/6.2042204262979794e-06
12635,alteregoacting/6.2042204262979794e-06
12636,swearwordplot/6.2042204262979794e-06
12637,shockandswitchending/6.2042204262979794e-06
12638,powermetal/6.2042204262979794e-06
12639,cartoonytail/6.2042204262979794e-06
12640,slowclap/6.2042204262979794e-06
12641,obstructionistpacifist/6.2042204262979794e-06
12642,magic8ball/6.2042204262979794e-06
12643,huddlepower/6.2042204262979794e-06
12644,convenientslowdance/6.2042204262979794e-06
12645,theunblinking/6.2042204262979794e-06
12646,themanmakestheweapon/6.2042204262979794e-06
12647,selfpunishmentoverfailure/6.2042204262979794e-06
12648,malebandfemalesinger/6.2042204262979794e-06
12649,koreanpopmusic/6.2042204262979794e-06
12650,guysareslobs/6.2042204262979794e-06
12651,girlgroup/6.2042204262979794e-06
12652,demigod/6.2042204262979794e-06
12653,deathmetal/6.2042204262979794e-06
12654,chineseanimation/6.2042204262979794e-06
12655,bodysushi/6.2042204262979794e-06
12656,blamegame/6.2042204262979794e-06
12657,wistfulsmile/6.2042204262979794e-06
12658,stickyshoes/6.2042204262979794e-06
12659,slowmotiondrop/6.2042204262979794e-06
12660,animalmetaphor/6.2042204262979794e-06
12661,thetelevisiontalksback/6.2042204262979794e-06
12662,theadjectivalsuperhero/6.2042204262979794e-06
12663,stocksuperherodayjobs/6.2042204262979794e-06
12664,schrodingerssuggestionbox/6.2042204262979794e-06
12665,guerrillaboulders/6.2042204262979794e-06
12666,roguejuror/6.2042204262979794e-06
12667,evilnerd/6.2042204262979794e-06
12668,drinkingthekoolaid/6.2042204262979794e-06
12669,tribeofpriests/6.2042204262979794e-06
12670,singlegirlseeksmostpopularguy/6.2042204262979794e-06
12671,selfbotchedcatchphrase/6.2042204262979794e-06
12672,robosexualsarecreeps/6.2042204262979794e-06
12673,baitandswitchcompassion/6.2042204262979794e-06
12674,propagandahero/6.2042204262979794e-06
12675,primal/6.2042204262979794e-06
12676,pacifismiscowardice/6.2042204262979794e-06
12677,ourpixiesaredifferent/6.2042204262979794e-06
12678,gentlemandetective/6.2042204262979794e-06
12679,careerbuildingblunder/6.2042204262979794e-06
12680,becomingtheboast/6.2042204262979794e-06
12681,babydontgotback/6.2042204262979794e-06
12682,affectionhatingkid/6.2042204262979794e-06
12683,adultadoptee/6.2042204262979794e-06
12684,unbelievablesourceplot/6.2042204262979794e-06
12685,twodunit/6.2042204262979794e-06
12686,slipperyswimsuit/6.2042204262979794e-06
12687,ominouslycuttether/6.2042204262979794e-06
12688,landslideelection/6.2042204262979794e-06
12689,inspectorlestrade/6.2042204262979794e-06
12690,gassyscare/6.2042204262979794e-06
12691,fastforwardtoreunion/6.2042204262979794e-06
