Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
takethatkiss/8.581481163648846e-05,,fakeactionprologue/5.877570212474163e-05,,,,
thealternet/8.581481163648846e-05,,thedutifulson/5.877570212474163e-05,,,,
haveyoucometogloat/8.581481163648846e-05,,stagedpopulistuprising/5.877570212474163e-05,,,,
extremegraphicalrepresentation/8.581481163648846e-05,,mysticalhighcollar/5.877570212474163e-05,,,,
girlsnightoutepisode/8.581481163648846e-05,,godeating/5.877570212474163e-05,,,,
magiciansarewizards/8.581481163648846e-05,,fingerfirearms/5.877570212474163e-05,,,,
argumentofcontradictions/8.581481163648846e-05,,craterpower/5.877570212474163e-05,,,,
onehourworkweek/8.581481163648846e-05,,themagnificentsevensamurai/5.877570212474163e-05,,,,
mandatorymotherhood/8.581481163648846e-05,,doesnttrustthoseguys/5.877570212474163e-05,,,,
parentwithnewparamour/8.581481163648846e-05,,feefifauxpas/5.877570212474163e-05,,,,
expositorypronoun/8.581481163648846e-05,,heavymetal/5.877570212474163e-05,,,,
orphansplottrinket/8.581481163648846e-05,,defusingthetykebomb/5.877570212474163e-05,,,,
passionatesportsgirl/8.581481163648846e-05,,platonicdeclarationoflove/5.877570212474163e-05,,,,
growoldwithme/8.581481163648846e-05,,braidsofbarbarism/5.877570212474163e-05,,,,
titledafterthesong/8.581481163648846e-05,,winterroyallady/5.877570212474163e-05,,,,
popcultureholiday/8.581481163648846e-05,,thisisntheaven/5.877570212474163e-05,,,,
castfromsanity/8.581481163648846e-05,,troublefromthepast/5.877570212474163e-05,,,,
fareastasianterrorists/8.581481163648846e-05,,mostwritersarehuman/5.877570212474163e-05,,,,
regalringlets/8.581481163648846e-05,,namedar/5.877570212474163e-05,,,,
doppelgangergetssamesentiment/8.581481163648846e-05,,percussivetherapy/5.877570212474163e-05,,,,
rememberedtoolate/8.581481163648846e-05,,monsteradventurers/5.877570212474163e-05,,,,
transhumanaliens/8.581481163648846e-05,,alwaysfemale/5.877570212474163e-05,,,,
thisbananaisarmed/8.581481163648846e-05,,physicalscarspsychologicalscars/5.877570212474163e-05,,,,
senseichan/8.581481163648846e-05,,thesocialexpert/5.877570212474163e-05,,,,
medicalrapeandimpregnate/8.581481163648846e-05,,initiationceremony/5.877570212474163e-05,,,,
matryoshkaobject/8.581481163648846e-05,,unfitforgreatness/5.877570212474163e-05,,,,
handyfeet/8.581481163648846e-05,,vampirevannabe/5.877570212474163e-05,,,,
thankthemaker/8.581481163648846e-05,,instantallegianceartifact/5.877570212474163e-05,,,,
entertainmentabovetheirage/8.581481163648846e-05,,likeparentlikespouse/5.877570212474163e-05,,,,
crossdressingvoices/8.581481163648846e-05,,campfirecharacterexploration/5.877570212474163e-05,,,,
andmissioncontrolrejoiced/8.581481163648846e-05,,fearlessundead/5.877570212474163e-05,,,,
instantfanclub/8.581481163648846e-05,,standardfantasyraces/5.877570212474163e-05,,,,
metalhead/8.581481163648846e-05,,fantasycharacterclasses/5.877570212474163e-05,,,,
balanceofpower/8.581481163648846e-05,,shedthefamilyname/5.877570212474163e-05,,,,
nakedonrevival/8.581481163648846e-05,,improvisedzipline/5.877570212474163e-05,,,,
adaptationspecieschange/8.581481163648846e-05,,magicidolsinger/5.877570212474163e-05,,,,
afeteworsethandeath/8.581481163648846e-05,,deadmanwalking/5.877570212474163e-05,,,,
longrunnercastturnover/8.581481163648846e-05,,sidebet/5.877570212474163e-05,,,,
repressedmemories/8.581481163648846e-05,,enemiesequalsgreatness/5.877570212474163e-05,,,,
foreignlookingfont/8.581481163648846e-05,,loyaltotheposition/5.877570212474163e-05,,,,
relocatingtheexplosion/8.581481163648846e-05,,planningforthefuturebeforetheend/5.877570212474163e-05,,,,
dynamiccharacter/8.581481163648846e-05,,idtellyoubutthenidhavetokillyou/5.877570212474163e-05,,,,
thenondescript/8.581481163648846e-05,,personaleffectsreveal/5.877570212474163e-05,,,,
strangesecretentrance/8.581481163648846e-05,,warriorversussorcerer/5.877570212474163e-05,,,,
datepeepers/8.581481163648846e-05,,acommanderisyou/5.877570212474163e-05,,,,
seahorsesaredragons/8.581481163648846e-05,,culturalrebel/5.877570212474163e-05,,,,
newyearhascome/8.581481163648846e-05,,myfistforgivesyou/5.877570212474163e-05,,,,
chainedtoarock/8.581481163648846e-05,,rulingfamilymassacre/5.877570212474163e-05,,,,
nonidlerich/8.581481163648846e-05,,arentyougoingtoravishme/5.877570212474163e-05,,,,
plutoisexpendable/8.581481163648846e-05,,coverinnocenteyesandears/5.877570212474163e-05,,,,
maliciousslander/8.581481163648846e-05,,antistructure/5.877570212474163e-05,,,,
heroicbystander/8.581481163648846e-05,,thelavacavesofnewyork/5.877570212474163e-05,,,,
macguffinblindness/8.581481163648846e-05,,smittenteenagegirl/5.877570212474163e-05,,,,
sendingstufftosavetheshow/8.581481163648846e-05,,crownofpower/5.877570212474163e-05,,,,
necessaryevil/8.581481163648846e-05,,checkpointbluff/5.877570212474163e-05,,,,
impliedrape/8.581481163648846e-05,,destructonookie/5.877570212474163e-05,,,,
adaptationalintelligence/8.581481163648846e-05,,politenessjudo/5.877570212474163e-05,,,,
yellowperil/8.581481163648846e-05,,criticalstaffingshortage/5.877570212474163e-05,,,,
oldschoolchivalry/8.581481163648846e-05,,stalkerwithatesttube/5.877570212474163e-05,,,,
archangelgabriel/8.581481163648846e-05,,backingawayslowly/5.877570212474163e-05,,,,
posthumannudism/8.581481163648846e-05,,headsortails/5.877570212474163e-05,,,,
beyourself/8.581481163648846e-05,,utilitymagic/5.877570212474163e-05,,,,
abovetheinfluence/8.581481163648846e-05,,givingtheswordtoanoob/4.897975177061803e-05,,,,
alwaysmale/8.581481163648846e-05,,letswaitawhile/4.897975177061803e-05,,,,
absencemakestheheartgoyonder/8.581481163648846e-05,,lostorphanedroyalty/4.897975177061803e-05,,,,
heavenversushell/8.581481163648846e-05,,lingeriescene/4.897975177061803e-05,,,,
alluptoyou/8.581481163648846e-05,,bloodbath/4.897975177061803e-05,,,,
caringgardener/8.581481163648846e-05,,evilpoacher/4.897975177061803e-05,,,,
pastelchalkedfreezeframe/8.581481163648846e-05,,mindlinkmates/4.897975177061803e-05,,,,
takeamomenttocatchyourdeath/8.581481163648846e-05,,scenerydissonance/4.897975177061803e-05,,,,
machocamp/8.581481163648846e-05,,longlastlook/4.897975177061803e-05,,,,
grossupcloseup/8.581481163648846e-05,,itseemedlikeagoodideaatthetime/4.897975177061803e-05,,,,
angelfacedemonface/8.581481163648846e-05,,optout/4.897975177061803e-05,,,,
navelwindow/8.581481163648846e-05,,fouroneninescam/4.897975177061803e-05,,,,
ourgraphicswillsuckinthefuture/8.581481163648846e-05,,itsnotyouitsme/4.897975177061803e-05,,,,
interrogatedfornothing/8.581481163648846e-05,,thegrotesque/4.897975177061803e-05,,,,
untousasonanddaughterareborn/8.581481163648846e-05,,historicalfantasy/4.897975177061803e-05,,,,
thedeathofdeath/8.581481163648846e-05,,thetitlesaga/4.897975177061803e-05,,,,
lovechart/8.581481163648846e-05,,ageisrelative/4.897975177061803e-05,,,,
femalefightermalehandler/8.581481163648846e-05,,hijackedbyjesus/4.897975177061803e-05,,,,
thelethalconnotationofgunsandothers/8.581481163648846e-05,,stockmedievalmeal/4.897975177061803e-05,,,,
vowofcelibacy/8.581481163648846e-05,,noeyeinmagic/4.897975177061803e-05,,,,
batmancoldopen/8.581481163648846e-05,,bodymotifs/4.897975177061803e-05,,,,
publicsecretmessage/8.581481163648846e-05,,loveisaweakness/4.897975177061803e-05,,,,
virginitymakesyoustupid/8.581481163648846e-05,,thedarkarts/4.897975177061803e-05,,,,
tripleshifter/8.581481163648846e-05,,lockedawayinamonastery/4.897975177061803e-05,,,,
meditationpowerup/8.581481163648846e-05,,castfromstamina/4.897975177061803e-05,,,,
viewerspeciesconfusion/8.581481163648846e-05,,athreesomeishot/4.897975177061803e-05,,,,
villainoverfordinner/8.581481163648846e-05,,spellcrafting/4.897975177061803e-05,,,,
glorydays/8.581481163648846e-05,,activistfundamentalistantics/4.897975177061803e-05,,,,
rapidfiretyping/8.581481163648846e-05,,primordialchaos/4.897975177061803e-05,,,,
onceacceptabletargets/8.581481163648846e-05,,preciousphoto/4.897975177061803e-05,,,,
speedsex/8.581481163648846e-05,,mirrormoralitymachine/4.897975177061803e-05,,,,
weakerintherealworld/8.581481163648846e-05,,trivialtitle/4.897975177061803e-05,,,,
whentheclockstrikestwelve/8.581481163648846e-05,,ritualmagic/4.897975177061803e-05,,,,
creatinglifeisbad/8.581481163648846e-05,,isthiswhatangerfeelslike/4.897975177061803e-05,,,,
manintheironmask/8.581481163648846e-05,,pragmaticpansexuality/4.897975177061803e-05,,,,
magicalgirlwarrior/8.581481163648846e-05,,shapediesshiftersurvives/4.897975177061803e-05,,,,
churchpolice/8.581481163648846e-05,,waveofbabies/4.897975177061803e-05,,,,
sequel/8.581481163648846e-05,,gripingaboutgremlins/4.897975177061803e-05,,,,
transformationnameannouncement/8.581481163648846e-05,,livingcurrency/4.897975177061803e-05,,,,
masculinefeminineandrogynetrio/8.581481163648846e-05,,nomorelies/4.897975177061803e-05,,,,
callonme/8.581481163648846e-05,,treasurechestcavity/4.897975177061803e-05,,,,
campycombat/8.581481163648846e-05,,mortalitygreyarea/4.897975177061803e-05,,,,
burningtheflag/8.581481163648846e-05,,mithril/4.897975177061803e-05,,,,
failuregambit/8.581481163648846e-05,,ourhumansaredifferent/4.897975177061803e-05,,,,
elementalhaircomposition/8.581481163648846e-05,,personalityremnant/4.897975177061803e-05,,,,
primalscene/8.581481163648846e-05,,geekyturnon/4.897975177061803e-05,,,,
fanspreferthenewher/8.581481163648846e-05,,ournymphsaredifferent/4.897975177061803e-05,,,,
godcouple/8.581481163648846e-05,,whowatchesthewatchmen/4.897975177061803e-05,,,,
hermaphrodite/8.581481163648846e-05,,endingmemorialservice/4.897975177061803e-05,,,,
growingthebeard/8.581481163648846e-05,,thegreatwall/4.897975177061803e-05,,,,
icequeen/8.581481163648846e-05,,wishingformorewishes/4.897975177061803e-05,,,,
allergictolove/8.581481163648846e-05,,thefuninfuneral/4.897975177061803e-05,,,,
droppingthebombshell/8.581481163648846e-05,,candlelitritual/4.897975177061803e-05,,,,
dramaticdeadpan/8.581481163648846e-05,,packagedasothermedium/4.897975177061803e-05,,,,
submarinepirates/8.581481163648846e-05,,secondhandstorytelling/4.897975177061803e-05,,,,
crackdefeat/8.581481163648846e-05,,selfimmolation/4.897975177061803e-05,,,,
nameorderconfusion/8.581481163648846e-05,,breakingandbloodsucking/4.897975177061803e-05,,,,
foulfox/8.581481163648846e-05,,grayisuseless/4.897975177061803e-05,,,,
weareeverywhere/8.581481163648846e-05,,flesheatingzombie/4.897975177061803e-05,,,,
slowelectricity/8.581481163648846e-05,,natureequalsplants/4.897975177061803e-05,,,,
notbigenoughforthetwoofus/8.581481163648846e-05,,effectiveknockoff/4.897975177061803e-05,,,,
femininityfailure/8.581481163648846e-05,,woobiefamily/4.897975177061803e-05,,,,
loveyouandeverybody/8.581481163648846e-05,,featheredserpent/4.897975177061803e-05,,,,
newrulesastheplotdemands/8.581481163648846e-05,,headinthesandmanagement/4.897975177061803e-05,,,,
exitpursuedbyabear/8.581481163648846e-05,,fantasywebcomics/4.897975177061803e-05,,,,
onlysanebycomparison/8.581481163648846e-05,,worldpillars/4.897975177061803e-05,,,,
orareyoujusthappytoseeme/8.581481163648846e-05,,throwingdownthegauntlet/4.897975177061803e-05,,,,
interrupteddeclarationoflove/8.581481163648846e-05,,artcourse/4.897975177061803e-05,,,,
intergenerationalrivalry/8.581481163648846e-05,,ratmen/4.897975177061803e-05,,,,
predatorsaremean/8.581481163648846e-05,,tagalongchronicler/4.897975177061803e-05,,,,
scavengerhunt/8.581481163648846e-05,,thievingmagpie/4.897975177061803e-05,,,,
helicopterpack/8.581481163648846e-05,,rockmeasmodeus/4.897975177061803e-05,,,,
heinoushyena/8.581481163648846e-05,,wildmagic/4.897975177061803e-05,,,,
stealthclothes/8.581481163648846e-05,,aliengenderconfusion/4.897975177061803e-05,,,,
harmlessvillain/8.581481163648846e-05,,deadlygaze/4.897975177061803e-05,,,,
unentendre/8.581481163648846e-05,,dadtheveteran/4.897975177061803e-05,,,,
plotbasedphotographobfuscation/8.581481163648846e-05,,namefromanotherspecies/4.897975177061803e-05,,,,
ifittastesbaditmustbegoodforyou/8.581481163648846e-05,,invisiblegrid/4.897975177061803e-05,,,,
ironicechocut/8.581481163648846e-05,,orsoiheard/4.897975177061803e-05,,,,
atasteofthelash/8.581481163648846e-05,,creepycave/4.897975177061803e-05,,,,
allgermansarenazis/8.581481163648846e-05,,sexequalslove/4.897975177061803e-05,,,,
greaterneedthanmine/8.581481163648846e-05,,phosphoressence/3.918380141649442e-05,,,,
boardingschool/8.581481163648846e-05,,hornsofbarbarism/3.918380141649442e-05,,,,
cockfight/8.581481163648846e-05,,coldbloodedwhatever/3.918380141649442e-05,,,,
symbolicallybrokenobject/8.581481163648846e-05,,undeadlaborers/3.918380141649442e-05,,,,
theycalledmemad/8.581481163648846e-05,,castfromexperiencepoints/3.918380141649442e-05,,,,
elegantclassicalmusician/8.581481163648846e-05,,magiceater/3.918380141649442e-05,,,,
emergenthuman/8.581481163648846e-05,,thewitchhunter/3.918380141649442e-05,,,,
emptypromise/8.581481163648846e-05,,doorfu/3.918380141649442e-05,,,,
fairytalemotifs/8.581481163648846e-05,,totallynotawerewolf/3.918380141649442e-05,,,,
theprettyguysarestronger/8.581481163648846e-05,,secrettest/3.918380141649442e-05,,,,
cantstopthesignal/8.581481163648846e-05,,oldmagic/1.959190070824721e-05,,,,
shabbyheroeswelldressedvillains/8.581481163648846e-05,,simulatedurbancombatarea/9.795950354123605e-06,,,,
twinswitch/8.581481163648846e-05,,reignofterror/9.795950354123605e-06,,,,
heldbackinschool/8.581481163648846e-05,,fanworks/9.795950354123605e-06,,,,
pollywantsamicrophone/8.581481163648846e-05,,,,,,
highschool/8.581481163648846e-05,,,,,,
cannotkeepasecret/8.581481163648846e-05,,,,,,
hydroelectrocombo/8.581481163648846e-05,,,,,,
introonlypointofview/8.581481163648846e-05,,,,,,
pompomgirl/8.581481163648846e-05,,,,,,
fastforwardgag/8.581481163648846e-05,,,,,,
disposablefiance/8.581481163648846e-05,,,,,,
captainoblivious/8.581481163648846e-05,,,,,,
conversewiththeunconscious/8.581481163648846e-05,,,,,,
afraidoftheirownstrength/8.581481163648846e-05,,,,,,
cosplaycafe/8.581481163648846e-05,,,,,,
yourdoorwasopen/8.581481163648846e-05,,,,,,
notnowweretoobusycryingoveryou/8.581481163648846e-05,,,,,,
redarmbandofleadership/8.581481163648846e-05,,,,,,
chasescene/8.581481163648846e-05,,,,,,
whowouldwanttowatchus/8.581481163648846e-05,,,,,,
headblast/8.581481163648846e-05,,,,,,
japaneseschoolclub/8.581481163648846e-05,,,,,,
flightisthefinalpower/8.581481163648846e-05,,,,,,
dedication/8.581481163648846e-05,,,,,,
valuesresonance/8.581481163648846e-05,,,,,,
fathersquest/8.581481163648846e-05,,,,,,
afrofuturism/8.581481163648846e-05,,,,,,
cornerofwoe/8.581481163648846e-05,,,,,,
unfortunateimplications/8.581481163648846e-05,,,,,,
anicesuit/8.581481163648846e-05,,,,,,
catupatree/8.581481163648846e-05,,,,,,
condemnedcontestant/8.581481163648846e-05,,,,,,
limasyndrome/8.581481163648846e-05,,,,,,
sweetiegraffiti/8.581481163648846e-05,,,,,,
cynicalmentor/8.581481163648846e-05,,,,,,
californiadoubling/8.581481163648846e-05,,,,,,
fertilitygod/8.581481163648846e-05,,,,,,
emotionalpowers/8.581481163648846e-05,,,,,,
episodeofthedead/8.581481163648846e-05,,,,,,
thedollepisode/8.581481163648846e-05,,,,,,
letsjustbefriends/8.581481163648846e-05,,,,,,
bridezilla/8.581481163648846e-05,,,,,,
fashiondesigner/8.581481163648846e-05,,,,,,
thevillainmustbepunished/8.581481163648846e-05,,,,,,
wonttakeyesforananswer/8.581481163648846e-05,,,,,,
sealthebreach/8.581481163648846e-05,,,,,,
tragicmistake/8.581481163648846e-05,,,,,,
mysterycult/8.581481163648846e-05,,,,,,
lifedeathjuxtaposition/8.581481163648846e-05,,,,,,
wingedunicorn/8.581481163648846e-05,,,,,,
scullybox/8.581481163648846e-05,,,,,,
canonmarcheson/8.581481163648846e-05,,,,,,
youcantmakeanomelette/8.581481163648846e-05,,,,,,
elderlyimmortal/8.581481163648846e-05,,,,,,
understandingboyfriend/8.581481163648846e-05,,,,,,
schoolsportuniform/8.581481163648846e-05,,,,,,
simplemindedwisdom/8.581481163648846e-05,,,,,,
differentworlddifferentmovies/8.581481163648846e-05,,,,,,
nerdsarevirgins/8.581481163648846e-05,,,,,,
paedohunt/8.581481163648846e-05,,,,,,
sexualextortion/8.581481163648846e-05,,,,,,
likeislikeacomma/8.581481163648846e-05,,,,,,
orbitalshot/8.581481163648846e-05,,,,,,
theantigod/8.581481163648846e-05,,,,,,
sawawomaninhalf/8.581481163648846e-05,,,,,,
strippoker/8.581481163648846e-05,,,,,,
esotericmotifs/8.581481163648846e-05,,,,,,
sleepswitheveryonebutyou/8.581481163648846e-05,,,,,,
lethaleatery/8.581481163648846e-05,,,,,,
gamblersfallacy/8.581481163648846e-05,,,,,,
spiritworld/8.581481163648846e-05,,,,,,
didyougetanewhaircut/8.581481163648846e-05,,,,,,
humanoidfemaleanimal/8.581481163648846e-05,,,,,,
schoolplay/8.581481163648846e-05,,,,,,
downtherabbithole/8.581481163648846e-05,,,,,,
greeneyedepiphany/8.581481163648846e-05,,,,,,
creatorcouple/8.581481163648846e-05,,,,,,
callingyourbathroombreaks/8.581481163648846e-05,,,,,,
stockunsolvedmysteries/8.581481163648846e-05,,,,,,
shinigami/8.581481163648846e-05,,,,,,
uniqueitems/8.581481163648846e-05,,,,,,
privatetutor/8.581481163648846e-05,,,,,,
finalfirsthug/8.581481163648846e-05,,,,,,
builtwithlego/8.581481163648846e-05,,,,,,
fromentertainmenttoeducation/8.581481163648846e-05,,,,,,
artificialfamilymember/8.581481163648846e-05,,,,,,
insistentappellation/8.581481163648846e-05,,,,,,
mightylumberjack/8.581481163648846e-05,,,,,,
internalaffairs/8.581481163648846e-05,,,,,,
happyplace/8.581481163648846e-05,,,,,,
bilingualbackfire/8.581481163648846e-05,,,,,,
deadlytrainingarea/8.581481163648846e-05,,,,,,
politicalcorrectnessgonemad/8.581481163648846e-05,,,,,,
christmaselves/8.581481163648846e-05,,,,,,
noimmortalinertia/8.581481163648846e-05,,,,,,
squirrelsinmypants/8.581481163648846e-05,,,,,,
adventuretowns/8.581481163648846e-05,,,,,,
predatorybusiness/8.581481163648846e-05,,,,,,
magiclibrarian/8.581481163648846e-05,,,,,,
gemheart/8.581481163648846e-05,,,,,,
weaponizedstench/8.581481163648846e-05,,,,,,
vicariouslyambitious/8.581481163648846e-05,,,,,,
secretidentityidentity/8.581481163648846e-05,,,,,,
authorphobia/8.581481163648846e-05,,,,,,
appearanceisintheeyeofthebeholder/8.581481163648846e-05,,,,,,
sopranoandgravel/8.581481163648846e-05,,,,,,
safeword/8.581481163648846e-05,,,,,,
releasedatechange/8.581481163648846e-05,,,,,,
thestrengthoftenmen/8.581481163648846e-05,,,,,,
daydreamsurprise/8.581481163648846e-05,,,,,,
nightmareweaver/8.581481163648846e-05,,,,,,
omniscientdatabase/8.581481163648846e-05,,,,,,
weaponstomp/8.581481163648846e-05,,,,,,
exorcisthead/8.581481163648846e-05,,,,,,
iknowyourewatchingme/8.581481163648846e-05,,,,,,
thefashionista/8.581481163648846e-05,,,,,,
overtookthemanga/8.581481163648846e-05,,,,,,
wordschmord/8.581481163648846e-05,,,,,,
whowillbellthecat/8.581481163648846e-05,,,,,,
