Topic 1,Topic 2
neverwasthisuniverse/5.177144632163874e-05,alwaysonduty/5.937419597442951e-05
coolcrown/5.177144632163874e-05,youwillbebeethoven/5.937419597442951e-05
nevertrustahairtonic/5.177144632163874e-05,turntoreligion/5.937419597442951e-05
crimefightingwithcash/5.177144632163874e-05,volumetricmouth/5.937419597442951e-05
realityisouttolunch/5.177144632163874e-05,compoundtitle/5.937419597442951e-05
stupidjetpackhitler/5.177144632163874e-05,themetricsystemisheretostay/5.937419597442951e-05
fallenangel/5.177144632163874e-05,dreamingoftimesgoneby/5.937419597442951e-05
redheadsareuncool/5.177144632163874e-05,gaybravado/5.937419597442951e-05
awesomeanachronisticapparel/5.177144632163874e-05,kidsplaymatchmaker/5.937419597442951e-05
naughtynuns/5.177144632163874e-05,portalslam/5.937419597442951e-05
fauxfluency/5.177144632163874e-05,warelephants/5.937419597442951e-05
scaryscarecrows/5.177144632163874e-05,givingtheswordtoanoob/5.937419597442951e-05
nailsonachalkboard/5.177144632163874e-05,adognamedcat/5.937419597442951e-05
conspicuouslypublicassassination/5.177144632163874e-05,justoneextraticket/5.937419597442951e-05
heroesunlimited/5.177144632163874e-05,cursethatcures/5.937419597442951e-05
ibrokeanail/5.177144632163874e-05,wordassociationtest/5.937419597442951e-05
thesiege/5.177144632163874e-05,partyscattering/5.937419597442951e-05
obviousrulepatch/5.177144632163874e-05,gaybarreveal/5.937419597442951e-05
sucksessor/5.177144632163874e-05,standardbleedingspots/5.937419597442951e-05
waterwakeup/5.177144632163874e-05,theunmasking/5.937419597442951e-05
toomanycooksspoilthesoup/5.177144632163874e-05,passwordslotmachine/5.937419597442951e-05
toomanyhalves/5.177144632163874e-05,phantomthief/5.937419597442951e-05
compoundinteresttimetravelgambit/5.177144632163874e-05,geometricmagic/5.937419597442951e-05
fanficmagnet/5.177144632163874e-05,anticipatorylipstick/5.937419597442951e-05
ificanthaveyou/5.177144632163874e-05,holographicdisguise/5.937419597442951e-05
winkding/5.177144632163874e-05,descriptivelynamedspecies/5.937419597442951e-05
baitandswitchsentiment/5.177144632163874e-05,suicidalpacifism/5.937419597442951e-05
fanondiscontinuity/5.177144632163874e-05,beggarwithasignboard/5.937419597442951e-05
noflowincgi/5.177144632163874e-05,orderisnotgood/5.937419597442951e-05
unusualears/5.177144632163874e-05,kangaroopouchride/5.937419597442951e-05
comicallysmalldemand/5.177144632163874e-05,mookmobile/5.937419597442951e-05
nondubbedgrunts/5.177144632163874e-05,yourvampiressuck/5.937419597442951e-05
excuseplot/5.177144632163874e-05,genderscoff/5.937419597442951e-05
onlyonewholikesspam/5.177144632163874e-05,kayfabe/5.937419597442951e-05
peppersneeze/5.177144632163874e-05,serialkillerkiller/5.937419597442951e-05
rankup/5.177144632163874e-05,genderrarityvalue/5.937419597442951e-05
fanofunderdog/5.177144632163874e-05,villainsdyinggrace/5.937419597442951e-05
blackvikings/5.177144632163874e-05,poundsareanimalprisons/5.937419597442951e-05
karmicoverkill/5.177144632163874e-05,originstory/5.937419597442951e-05
blindandthebeast/5.177144632163874e-05,wordsdonotmakethemagic/5.937419597442951e-05
itwasadarkandstormynight/5.177144632163874e-05,themenfirst/5.937419597442951e-05
giftofthemagiplot/5.177144632163874e-05,muststateifyoureacop/5.937419597442951e-05
pinballprojectile/5.177144632163874e-05,gendercide/5.937419597442951e-05
fogofdoom/5.177144632163874e-05,rhymethemenaming/5.937419597442951e-05
noblebigot/5.177144632163874e-05,scriptswap/5.937419597442951e-05
gendernormativeparentplot/5.177144632163874e-05,pocketdial/5.937419597442951e-05
slowmotiondrop/5.177144632163874e-05,firstdayofschoolepisode/5.937419597442951e-05
theexile/5.177144632163874e-05,whoswatchingthestore/5.937419597442951e-05
bodyofbodies/5.177144632163874e-05,iconiccharacterforgottentitle/5.937419597442951e-05
bottomlessbladder/5.177144632163874e-05,campwackyname/5.937419597442951e-05
somethingperson/5.177144632163874e-05,thebear/5.937419597442951e-05
percussivepickpocket/5.177144632163874e-05,unbelievablesourceplot/5.937419597442951e-05
sorrytointerrupt/5.177144632163874e-05,hollywooddresscode/5.937419597442951e-05
prematurelybald/5.177144632163874e-05,justonesecondoutofsync/5.937419597442951e-05
goneswimmingclothesstolen/5.177144632163874e-05,mechanicalinsects/5.937419597442951e-05
shotforshotremake/5.177144632163874e-05,powerupgradingdeformation/5.937419597442951e-05
pygmalionplot/5.177144632163874e-05,magicbyanyothername/5.937419597442951e-05
selfmutilationdemonstration/5.177144632163874e-05,revealingskill/5.937419597442951e-05
puttheirheadstogether/5.177144632163874e-05,barefootpoverty/5.937419597442951e-05
ripvanwinkle/5.177144632163874e-05,ourmagesaredifferent/5.937419597442951e-05
floweryinsults/5.177144632163874e-05,evilwillfail/5.937419597442951e-05
risefromyourgrave/5.177144632163874e-05,goodolboy/5.937419597442951e-05
becomingthecostume/5.177144632163874e-05,thebigeasy/5.937419597442951e-05
doublereversequadrupleagent/5.177144632163874e-05,otherworldlyandsexuallyambiguous/5.937419597442951e-05
battletrophy/5.177144632163874e-05,photoslie/5.937419597442951e-05
saunaofdeath/5.177144632163874e-05,footdraggingdivorcee/5.937419597442951e-05
tokenadult/5.177144632163874e-05,themaninthemoon/5.937419597442951e-05
battleamongsttheflames/5.177144632163874e-05,falsesoulmate/5.937419597442951e-05
bewilderingpunishment/5.177144632163874e-05,roadtripacrossthestreet/5.937419597442951e-05
proudbeauty/5.177144632163874e-05,gamemod/5.937419597442951e-05
freudianthreat/5.177144632163874e-05,tooincompetenttooperateablanket/5.937419597442951e-05
footsieunderthetable/5.177144632163874e-05,slidingscaleofvampirefriendliness/5.937419597442951e-05
thediseasethatshallnotbenamed/5.177144632163874e-05,meritbadgesforeverything/5.937419597442951e-05
blackknight/5.177144632163874e-05,pattersong/5.937419597442951e-05
mediawatchdog/5.177144632163874e-05,lovechart/5.937419597442951e-05
pillowpregnancy/5.177144632163874e-05,hitsohardthecalendarfeltit/5.937419597442951e-05
sexypriest/5.177144632163874e-05,anachronisticclue/5.937419597442951e-05
failuretosavemurder/5.177144632163874e-05,bizarrealienlocomotion/5.937419597442951e-05
brainsevilbrawngood/5.177144632163874e-05,creepycircusmusic/5.937419597442951e-05
mortalityphobia/5.177144632163874e-05,marqueealterego/5.937419597442951e-05
clothingcombat/5.177144632163874e-05,wrongfullycommitted/5.937419597442951e-05
glurge/5.177144632163874e-05,theglovescomeoff/5.937419597442951e-05
fishoutoftemporalwater/5.177144632163874e-05,europeansarekinky/5.937419597442951e-05
alphabetnewsnetwork/5.177144632163874e-05,fantasticlegalweirdness/5.937419597442951e-05
openingscroll/5.177144632163874e-05,mugglesportssuperathletes/5.937419597442951e-05
thelittledetecto/5.177144632163874e-05,bunkerwoman/5.937419597442951e-05
yourebelscum/5.177144632163874e-05,convergingstreamweapon/5.937419597442951e-05
terminatorimpersonator/5.177144632163874e-05,groupidentifyingfeature/5.937419597442951e-05
beautybrainsandbrawn/5.177144632163874e-05,monsterlord/5.937419597442951e-05
overtoperative/5.177144632163874e-05,shinigami/5.937419597442951e-05
immortality/5.177144632163874e-05,zombieinfectee/5.937419597442951e-05
thatcloudlookslike/5.177144632163874e-05,enlightenedantagonist/5.937419597442951e-05
adbreakdoubletake/5.177144632163874e-05,terrifyingpetstorerat/5.937419597442951e-05
goyeheroesgoanddie/5.177144632163874e-05,shapingyourattacks/5.937419597442951e-05
resistanceisfutile/5.177144632163874e-05,onlyalighter/5.937419597442951e-05
wrotethebook/5.177144632163874e-05,preferstheillusion/5.937419597442951e-05
magicfloppydisk/5.177144632163874e-05,elderlyfuturefantasy/5.937419597442951e-05
onebulletleft/5.177144632163874e-05,battleharem/5.937419597442951e-05
cheeseeatingsurrendermonkeys/5.177144632163874e-05,bigotwithacrush/5.937419597442951e-05
growoldwithme/5.177144632163874e-05,wordsaladhumor/5.937419597442951e-05
logicalweakness/5.177144632163874e-05,igotyoucovered/5.937419597442951e-05
wackyracing/5.177144632163874e-05,retargetedlust/5.937419597442951e-05
handbagofhurt/5.177144632163874e-05,lossofinhibitions/5.937419597442951e-05
bratswithslingshots/5.177144632163874e-05,justhereforthefreesnacks/5.937419597442951e-05
beehivebarrier/5.177144632163874e-05,dinnerdeformation/5.937419597442951e-05
ghoststory/5.177144632163874e-05,whiteguilt/5.937419597442951e-05
britainisonlylondon/5.177144632163874e-05,antiescapismaesop/5.937419597442951e-05
relativebutton/5.177144632163874e-05,carnivoreconfusion/5.937419597442951e-05
bulletdancing/5.177144632163874e-05,ghostlychill/5.937419597442951e-05
buttbiter/5.177144632163874e-05,secularhero/5.937419597442951e-05
maximumfunchamber/5.177144632163874e-05,smashthesymbol/5.937419597442951e-05
canefu/5.177144632163874e-05,storefronttelevisiondisplay/5.937419597442951e-05
ournudityisdifferent/5.177144632163874e-05,rightwaywrongwaypair/5.937419597442951e-05
successhallucinations/5.177144632163874e-05,nauseadissonance/5.937419597442951e-05
summontohand/5.177144632163874e-05,comingstraightstory/5.937419597442951e-05
postrapetaunt/5.177144632163874e-05,redhotmasculinity/5.937419597442951e-05
thebladealwayslandspointyendin/5.177144632163874e-05,rewindgag/5.937419597442951e-05
redherringshirt/5.177144632163874e-05,copiedthemoralstoo/5.937419597442951e-05
orgasmiccombat/5.177144632163874e-05,sumowrestling/5.937419597442951e-05
pickypeopleeater/5.177144632163874e-05,metamorphosismonster/5.937419597442951e-05
partlycloudywithachanceofdeath/5.177144632163874e-05,roguesoldier/5.937419597442951e-05
caughtinasnare/5.177144632163874e-05,caninesgamblinginacardgame/5.937419597442951e-05
unnecessaryroughness/5.177144632163874e-05,unplannedcrossdressing/5.937419597442951e-05
celestialalignment/5.177144632163874e-05,cloninggambit/5.937419597442951e-05
ifyoukillhimyouwillbejustlikehim/5.177144632163874e-05,onlyicanmakeitgo/5.937419597442951e-05
unaffectedbyspice/5.177144632163874e-05,coldreading/5.937419597442951e-05
flechettestorm/5.177144632163874e-05,elementalembodiment/5.937419597442951e-05
squeakyeyes/5.177144632163874e-05,parttimehero/5.937419597442951e-05
eatthat/5.177144632163874e-05,nodresscode/5.937419597442951e-05
upupandaway/5.177144632163874e-05,elderlybluehairedlady/5.937419597442951e-05
evildebtcollector/5.177144632163874e-05,alljustaprank/5.937419597442951e-05
staggeredzoom/5.177144632163874e-05,thisisasong/5.937419597442951e-05
terroristswithoutacause/5.177144632163874e-05,seizasquirm/5.937419597442951e-05
luredintoatrap/5.177144632163874e-05,demolitionsexpert/5.937419597442951e-05
thisisnotadrill/5.177144632163874e-05,slimegirl/5.937419597442951e-05
inferredsurvival/5.177144632163874e-05,ankledrag/5.937419597442951e-05
dehumanization/5.177144632163874e-05,adoptionisnotanoption/5.937419597442951e-05
evilhand/5.177144632163874e-05,legendaryweapon/5.937419597442951e-05
lotsofluggage/5.177144632163874e-05,posttreatmentlollipop/5.937419597442951e-05
armoredvillainsunarmoredheroes/5.177144632163874e-05,cardsofpower/5.937419597442951e-05
deathfic/5.177144632163874e-05,desksweepofrage/5.937419597442951e-05
childrenraiseyou/5.177144632163874e-05,oldschooldogfight/5.937419597442951e-05
lightningreveal/5.177144632163874e-05,murderbyremotecontrolvehicle/5.937419597442951e-05
deliriousmisidentification/5.177144632163874e-05,geoeffects/5.937419597442951e-05
lobotomy/5.177144632163874e-05,waitingskeleton/5.937419597442951e-05
deliverystork/5.177144632163874e-05,noseatbelts/5.937419597442951e-05
shinynewaustralia/5.177144632163874e-05,absurdlylonglimousine/5.937419597442951e-05
malevolentarchitecture/5.177144632163874e-05,clappergag/5.937419597442951e-05
mirrorreveal/5.177144632163874e-05,roommatedrama/5.937419597442951e-05
meetthenewboss/5.177144632163874e-05,antimutiny/5.937419597442951e-05
creatorsapathy/5.177144632163874e-05,magemarksman/5.937419597442951e-05
seriouslyscruffy/5.177144632163874e-05,grimmification/5.937419597442951e-05
ithoughteveryonecoulddothat/5.177144632163874e-05,grandunifiedtimeline/5.937419597442951e-05
establishingseriesmoment/5.177144632163874e-05,honorrelatedabuse/5.937419597442951e-05
metalmuncher/5.177144632163874e-05,leavingyoutofindmyself/5.937419597442951e-05
idiosyncraticcoverart/5.177144632163874e-05,weddingringremoval/5.937419597442951e-05
deadunicorntrope/5.177144632163874e-05,liestochildren/5.937419597442951e-05
maniacmonkeys/5.177144632163874e-05,holyhandgrenade/5.937419597442951e-05
theallsolvinghammer/5.177144632163874e-05,horrorwesternanimation/5.937419597442951e-05
supernotdrowningskills/5.177144632163874e-05,challengingthechief/5.937419597442951e-05
dishdash/5.177144632163874e-05,openingacanofclones/5.937419597442951e-05
mcninja/5.177144632163874e-05,furisclothing/5.937419597442951e-05
showerofangst/5.177144632163874e-05,wasonceaman/5.937419597442951e-05
dangerousworkplace/5.177144632163874e-05,elementaleyecolors/5.937419597442951e-05
imperiledinpregnancy/5.177144632163874e-05,robotmaid/5.937419597442951e-05
deterioratesintogibberish/5.177144632163874e-05,chronicpetkiller/5.937419597442951e-05
shearmenace/5.177144632163874e-05,globalcurrency/5.937419597442951e-05
malfunctionmalady/5.177144632163874e-05,timedelayeddeath/5.937419597442951e-05
defensivewhat/5.177144632163874e-05,galeforcesound/5.937419597442951e-05
beeafraid/5.177144632163874e-05,fieldpromotion/5.937419597442951e-05
ancientgrome/5.177144632163874e-05,opponentswitch/5.937419597442951e-05
ihavebrothers/5.177144632163874e-05,heresjohnnyhomage/5.937419597442951e-05
thirdwheel/5.177144632163874e-05,dreadedkidspartyentertainerjob/5.937419597442951e-05
naytheist/5.177144632163874e-05,eyelightsout/5.937419597442951e-05
cowerpower/5.177144632163874e-05,everyonehasaspecialmove/5.937419597442951e-05
slippedtheropes/5.177144632163874e-05,innerthoughtsoutsiderpuzzlement/5.937419597442951e-05
cowardlylion/5.177144632163874e-05,abusivealienparents/5.937419597442951e-05
drydockedship/5.177144632163874e-05,dogslovefirehydrants/5.937419597442951e-05
speaksinshoutouts/5.177144632163874e-05,emptyeyes/5.937419597442951e-05
kidnappedbyanally/5.177144632163874e-05,beleagueredbureaucrat/5.937419597442951e-05
doorstopper/5.177144632163874e-05,historicallongevityjoke/5.937419597442951e-05
telescopingrobot/5.177144632163874e-05,pathofinspiration/5.937419597442951e-05
dumbstruck/5.177144632163874e-05,oldcopyoungcop/5.937419597442951e-05
awildrapperappears/5.177144632163874e-05,elementalrockpaperscissors/5.937419597442951e-05
intentionallyawkwardtitle/5.177144632163874e-05,boldexplorer/5.937419597442951e-05
convenientlyunverifiablecoverstory/5.177144632163874e-05,rudelyhangingup/5.937419597442951e-05
solidgoldpoop/5.177144632163874e-05,schoolhouserocklesson/5.937419597442951e-05
iveneverseenanythinglikethisbefore/5.177144632163874e-05,jidaigeki/5.937419597442951e-05
tooimportanttowalk/5.177144632163874e-05,beforemytime/5.937419597442951e-05
trackingchip/5.177144632163874e-05,containthekaboom/5.937419597442951e-05
isthisajoke/5.177144632163874e-05,landlineeavesdropping/5.937419597442951e-05
embarrassingrescue/5.177144632163874e-05,underwaterbase/5.937419597442951e-05
dissonantlaughter/5.177144632163874e-05,buyorgetlost/5.937419597442951e-05
trueartisangsty/5.177144632163874e-05,classpet/5.937419597442951e-05
ignoringbysinging/5.177144632163874e-05,schoolforcedustogether/5.937419597442951e-05
adaptationalalternateending/5.177144632163874e-05,deadanimalwarning/5.937419597442951e-05
disappearingbox/5.177144632163874e-05,dubtitle/5.937419597442951e-05
uninstallment/5.177144632163874e-05,takeyourchildtoworkdayplot/5.937419597442951e-05
gunsvsswords/5.177144632163874e-05,hoverboard/5.937419597442951e-05
parryingbullets/5.177144632163874e-05,parasolofprettiness/5.937419597442951e-05
yelloweyesofsneakiness/5.177144632163874e-05,therightofasuperiorspecies/5.937419597442951e-05
lightsoffsomebodydies/5.177144632163874e-05,monsterfangirl/5.937419597442951e-05
thecavalryarriveslate/5.177144632163874e-05,wewererehearsingaplay/5.937419597442951e-05
superhero/5.177144632163874e-05,destroytheevidence/5.937419597442951e-05
thegamecometolife/5.177144632163874e-05,filmfelons/5.937419597442951e-05
transhuman/5.177144632163874e-05,propheciesrhymeallthetime/5.937419597442951e-05
backporteddevelopment/5.177144632163874e-05,groundhogpeggysue/5.937419597442951e-05
enemiesequalsgreatness/5.177144632163874e-05,appendageassimilation/5.937419597442951e-05
hackercave/5.177144632163874e-05,spacetrucker/5.937419597442951e-05
emergencycargodump/5.177144632163874e-05,antilovesong/5.937419597442951e-05
atrucewhilewegawk/5.177144632163874e-05,funnyanimalanatomy/5.937419597442951e-05
embarrassingpassword/5.177144632163874e-05,allthegoodmenaregay/5.937419597442951e-05
bodycountcompetition/5.177144632163874e-05,dimensionlord/5.937419597442951e-05
mirroredconfrontationshot/5.177144632163874e-05,suspiciouslycleancriminalrecord/5.937419597442951e-05
fakekillscare/5.177144632163874e-05,rageagainstthelegalsystem/5.937419597442951e-05
crazymemory/5.177144632163874e-05,filminglocationcameo/5.937419597442951e-05
momentofsilence/5.177144632163874e-05,imgoingtohellforthis/5.937419597442951e-05
heroicseductress/5.177144632163874e-05,assemblylinefastforward/5.937419597442951e-05
hornedhairdo/5.177144632163874e-05,theruleoffirstadopters/5.937419597442951e-05
crylaughing/5.177144632163874e-05,spacecoldwar/5.937419597442951e-05
anylastwords/5.177144632163874e-05,immaturityinsult/5.937419597442951e-05
escalatingpunchline/5.177144632163874e-05,royalrapier/5.937419597442951e-05
monumentalbattle/5.177144632163874e-05,disgustingpublictoilet/5.937419597442951e-05
mustnotdieavirgin/5.177144632163874e-05,thechikan/5.937419597442951e-05
removedfromthepicture/5.177144632163874e-05,headblast/5.937419597442951e-05
