Topic 1,Topic 2,Topic 3
hivecity/6.227192905981842e-06,attacktheinjury/3.04058516061416e-05,
politicalcartoons/6.227192905981842e-06,knighterrant/3.04058516061416e-05,
separatedfromtheadults/6.227192905981842e-06,hotguyuglywife/3.04058516061416e-05,
crossfire/6.227192905981842e-06,obliquelyobfuscatedoccupation/3.04058516061416e-05,
exspecialattack/6.227192905981842e-06,hewhomustnotbeheard/3.04058516061416e-05,
doublefeature/6.227192905981842e-06,hotdrinkcure/3.04058516061416e-05,
meaningfultitles/6.227192905981842e-06,popthetires/3.04058516061416e-05,
selfishevil/6.227192905981842e-06,prematurelygreyhaired/3.04058516061416e-05,
metalpoorplanet/6.227192905981842e-06,thinkingupportals/3.04058516061416e-05,
sentientstars/6.227192905981842e-06,wangst/3.04058516061416e-05,
newhousenewproblems/6.227192905981842e-06,puppetpermutation/3.04058516061416e-05,
giantcorpseworld/6.227192905981842e-06,nastyparty/3.04058516061416e-05,
nocturnalmooks/6.227192905981842e-06,lobotomy/3.04058516061416e-05,
disasterreliefgame/6.227192905981842e-06,copsneedthevigilante/3.04058516061416e-05,
lookingamiffedanimalinthemouth/6.227192905981842e-06,wedonotknoweachother/3.04058516061416e-05,
inventedlinguisticdistinction/6.227192905981842e-06,whitecollarcrime/3.04058516061416e-05,
leveldrain/6.227192905981842e-06,chillyreception/3.04058516061416e-05,
bishoujo/6.227192905981842e-06,filmingforeasydub/3.04058516061416e-05,
deceasedanddiseased/6.227192905981842e-06,addictiveforeignsoapopera/3.04058516061416e-05,
idiosyncraticcombolevels/6.227192905981842e-06,lookslikejesus/3.04058516061416e-05,
castfromstamina/6.227192905981842e-06,reluctantretiree/3.04058516061416e-05,
comingofagequeerromance/6.227192905981842e-06,ringringcrunch/3.04058516061416e-05,
adaptationalhairstylechange/6.227192905981842e-06,readinglips/3.04058516061416e-05,
withinparameters/6.227192905981842e-06,gendermisdirection/3.04058516061416e-05,
thekilling/6.227192905981842e-06,bouncer/3.04058516061416e-05,
heroicsacrifices/6.227192905981842e-06,nowthatsusingyourteeth/3.04058516061416e-05,
healergod/6.227192905981842e-06,michaeljacksonsthrillerparody/3.04058516061416e-05,
solongandthanksforallthegear/6.227192905981842e-06,keepaway/3.04058516061416e-05,
patrongod/6.227192905981842e-06,youcannotgraspthetrueform/3.04058516061416e-05,
collisiondamage/6.227192905981842e-06,paperpeople/3.04058516061416e-05,
translationpunctuation/6.227192905981842e-06,littlegreenmen/3.04058516061416e-05,
bossgame/6.227192905981842e-06,youwouldnthitaguywithglasses/3.04058516061416e-05,
imageboards/6.227192905981842e-06,instantsoprano/3.04058516061416e-05,
rulesoftheinternet/6.227192905981842e-06,twistingthewords/3.04058516061416e-05,
darkshadows/6.227192905981842e-06,villainouscheekbones/3.04058516061416e-05,
genericistgovernment/6.227192905981842e-06,mistakenforexhibit/3.04058516061416e-05,
catpeople/6.227192905981842e-06,catharticcrying/3.04058516061416e-05,
unusuallyuninterestingname/6.227192905981842e-06,coincidentaldodge/3.04058516061416e-05,
snkboss/6.227192905981842e-06,mundaneafterlife/3.04058516061416e-05,
angstdissonance/6.227192905981842e-06,hiroshimaasaunitofmeasure/3.04058516061416e-05,
fantasyliterature/6.227192905981842e-06,touristbump/3.04058516061416e-05,
cheatcode/6.227192905981842e-06,tablespace/3.04058516061416e-05,
unclassifiedwebcomics/6.227192905981842e-06,stayingalive/3.04058516061416e-05,
armoredbutfrail/6.227192905981842e-06,deathisasadthing/3.04058516061416e-05,
singleuseshield/6.227192905981842e-06,rubegoldberghatesyourguts/3.04058516061416e-05,
damageisfire/6.227192905981842e-06,hamandcheese/3.04058516061416e-05,
nplusonesequeltitle/6.227192905981842e-06,wrongguyfirst/3.04058516061416e-05,
hackingminigame/6.227192905981842e-06,invisiblemaincharacter/3.04058516061416e-05,
elementaltiers/6.227192905981842e-06,romanticspoonfeeding/3.04058516061416e-05,
soultaker/6.227192905981842e-06,heartsymbol/3.04058516061416e-05,
relationshipsue/6.227192905981842e-06,commitmentissues/3.04058516061416e-05,
encounterbait/6.227192905981842e-06,jerktoniceguyplot/3.04058516061416e-05,
departuremeansdeath/6.227192905981842e-06,soappunishment/3.04058516061416e-05,
thewizardofoz/6.227192905981842e-06,finagleslaw/3.04058516061416e-05,
natureisnotatoy/6.227192905981842e-06,twowordsaddedemphasis/3.04058516061416e-05,
remixalbum/6.227192905981842e-06,yelloweyesofsneakiness/3.04058516061416e-05,
textplosion/6.227192905981842e-06,breakawaypophit/3.04058516061416e-05,
theeyeshaveit/6.227192905981842e-06,ignoringbysinging/3.04058516061416e-05,
itwastherethewholetime/6.227192905981842e-06,malcolmxerox/3.04058516061416e-05,
treevessel/6.227192905981842e-06,loosecanon/3.04058516061416e-05,
dialoguetree/6.227192905981842e-06,onlyonewholikesspam/3.04058516061416e-05,
deathbeforedishonor/6.227192905981842e-06,toomanybelts/3.04058516061416e-05,
unfeelingheavens/6.227192905981842e-06,bullyturnedbuddy/3.04058516061416e-05,
harmlessluminescence/6.227192905981842e-06,heyletsputonashow/3.04058516061416e-05,
prophecypileup/6.227192905981842e-06,magicantidote/3.04058516061416e-05,
twentybearasses/6.227192905981842e-06,chekhovshobby/3.04058516061416e-05,
combatdiplomacystealth/6.227192905981842e-06,peoplesrepublicoftyranny/3.04058516061416e-05,
theidolsblessing/6.227192905981842e-06,villainoverfordinner/3.04058516061416e-05,
partyinmypocket/6.227192905981842e-06,timetomove/3.04058516061416e-05,
stockeviloverlordtactics/6.227192905981842e-06,convenientlyunverifiablecoverstory/3.04058516061416e-05,
realtimewithpause/6.227192905981842e-06,edgybackwardschairsitting/3.04058516061416e-05,
cognizantlimbs/6.227192905981842e-06,repressedmemories/3.04058516061416e-05,
thetransmogrifier/6.227192905981842e-06,kidsshowmascotparody/3.04058516061416e-05,
minimook/6.227192905981842e-06,evenevilcanbeloved/3.04058516061416e-05,
spritepolygonmix/6.227192905981842e-06,theroast/3.04058516061416e-05,
eleventhhour/6.227192905981842e-06,circusbrat/3.04058516061416e-05,
smartmark/6.227192905981842e-06,lamazeclass/3.04058516061416e-05,
awkwardsilence/6.227192905981842e-06,ethnicscrappy/3.04058516061416e-05,
techno/6.227192905981842e-06,operatorfromindia/3.04058516061416e-05,
eurobeat/6.227192905981842e-06,stigmaticpregnancyeuphemism/3.04058516061416e-05,
stingray/6.227192905981842e-06,lighthousepoint/3.04058516061416e-05,
thunderbirds/6.227192905981842e-06,disappointingoldersibling/3.04058516061416e-05,
concussionfrags/6.227192905981842e-06,asianrudeness/3.04058516061416e-05,
theidolmaster/6.227192905981842e-06,distractedbymyownsexy/3.04058516061416e-05,
futurefunk/6.227192905981842e-06,princelyyoungman/3.04058516061416e-05,
spacecraft/6.227192905981842e-06,serialkillerkiller/3.04058516061416e-05,
postprocessingvideoeffects/6.227192905981842e-06,hurtinghero/3.04058516061416e-05,
webnovel/6.227192905981842e-06,humiliatingwager/3.04058516061416e-05,
harddrinkingtropes/6.227192905981842e-06,fallofthehouseofcards/3.04058516061416e-05,
twilight/6.227192905981842e-06,barrierbustingblow/3.04058516061416e-05,
mistymay/6.227192905981842e-06,doppelgangerdating/3.04058516061416e-05,
deathmarch/6.227192905981842e-06,prosceniumreveal/3.04058516061416e-05,
chargemeter/6.227192905981842e-06,notsofinalconfession/3.04058516061416e-05,
magicalguide/6.227192905981842e-06,whichrestroomdilemma/3.04058516061416e-05,
russiaiswestern/6.227192905981842e-06,kingpininhisgym/3.04058516061416e-05,
oncemorewithfeeling/6.227192905981842e-06,autisminmedia/3.04058516061416e-05,
camelot/6.227192905981842e-06,interfacespoiler/3.04058516061416e-05,
mutuallyexclusivepowerups/6.227192905981842e-06,flushingtoiletscreamingshower/3.04058516061416e-05,
thenotremix/6.227192905981842e-06,loadsandloadsofroles/3.04058516061416e-05,
newskillasreward/6.227192905981842e-06,setbehindthescenes/3.04058516061416e-05,
magicaldivorce/6.227192905981842e-06,convenientlytimedattackfrombehind/3.04058516061416e-05,
superficialsolution/6.227192905981842e-06,railingkill/3.04058516061416e-05,
glassweapon/6.227192905981842e-06,indianburialground/3.04058516061416e-05,
elitetweak/6.227192905981842e-06,dresscode/3.04058516061416e-05,
railroadtohorizon/6.227192905981842e-06,fratbro/3.04058516061416e-05,
randomencounters/6.227192905981842e-06,farmboy/3.04058516061416e-05,
manhua/6.227192905981842e-06,transgenderfetishization/3.04058516061416e-05,
metapowerup/6.227192905981842e-06,iamoneofthosetoo/3.04058516061416e-05,
transhumansinspace/6.227192905981842e-06,everyproperladyshouldcurtsy/3.04058516061416e-05,
playableepilogue/6.227192905981842e-06,retroactivewish/3.04058516061416e-05,
pointandclick/6.227192905981842e-06,ridiculousfutureinflation/3.04058516061416e-05,
tintin/6.227192905981842e-06,zensurvivor/3.04058516061416e-05,
wetfordry/6.227192905981842e-06,centipedesdilemma/3.04058516061416e-05,
speechbubblesinterruption/6.227192905981842e-06,cheatingwiththemilkman/3.04058516061416e-05,
timelimitboss/6.227192905981842e-06,secondepisodesubstitute/3.04058516061416e-05,
mosesarchetype/6.227192905981842e-06,notonthelist/3.04058516061416e-05,
missing/6.227192905981842e-06,throwingoutthescript/3.04058516061416e-05,
puzzlegame/6.227192905981842e-06,classifiedinformation/3.04058516061416e-05,
heavensgate/6.227192905981842e-06,thebarnum/3.04058516061416e-05,
oxygenmeter/6.227192905981842e-06,ifjesusthenaliens/3.04058516061416e-05,
gradualgrinder/6.227192905981842e-06,whereiwasbornandrazed/3.04058516061416e-05,
loadingscreen/6.227192905981842e-06,quicknip/3.04058516061416e-05,
antwar/6.227192905981842e-06,donottouchthefunnelcloud/3.04058516061416e-05,
mirrormirror/6.227192905981842e-06,skeletonkeycard/3.04058516061416e-05,
chivalricromance/6.227192905981842e-06,quizzicaltilt/3.04058516061416e-05,
legacy/6.227192905981842e-06,tradesnark/3.04058516061416e-05,
rangedemergencyweapon/6.227192905981842e-06,boardingschoolofhorrors/3.04058516061416e-05,
toolsofsapience/6.227192905981842e-06,mistakenforspies/3.04058516061416e-05,
carryingtheweakness/6.227192905981842e-06,itwontturnoff/3.04058516061416e-05,
thisismystory/6.227192905981842e-06,tapedoverturmoil/3.04058516061416e-05,
quirkybard/6.227192905981842e-06,thegentlemanorthescoundrel/3.04058516061416e-05,
alternativeturingtest/6.227192905981842e-06,darkparody/3.04058516061416e-05,
bleaklevel/6.227192905981842e-06,headbuttingheroes/3.04058516061416e-05,
scifinamebuzzwords/6.227192905981842e-06,tomboyishvoice/3.04058516061416e-05,
ultimateforge/6.227192905981842e-06,crazyculturalcomparison/3.04058516061416e-05,
minigamecredits/3.113596452990921e-06,grotesquecute/3.04058516061416e-05,
weaponsandwieldingtropes/3.113596452990921e-06,theonewhereeveryonedies/3.04058516061416e-05,
myhero/3.113596452990921e-06,spurnedintosuicide/3.04058516061416e-05,
fairydragons/3.113596452990921e-06,wealthyyachtowner/3.04058516061416e-05,
skins/3.113596452990921e-06,hollywoodrestrainingorder/3.04058516061416e-05,
theprince/3.113596452990921e-06,fanon/3.04058516061416e-05,
cultureshock/3.113596452990921e-06,thefreelanceshamesquad/3.04058516061416e-05,
sledgehammer/3.113596452990921e-06,advertisingcampaigns/3.04058516061416e-05,
magicaleyestreamers/3.113596452990921e-06,toogoodtobetrue/3.04058516061416e-05,
theshadow/3.113596452990921e-06,teensuperspy/3.04058516061416e-05,
pickupgroup/3.113596452990921e-06,thegrotesque/3.04058516061416e-05,
geneticadaptation/3.113596452990921e-06,vampireshategarlic/3.04058516061416e-05,
whatthehelltownspeople/3.113596452990921e-06,blipvert/3.04058516061416e-05,
chinesemedia/3.113596452990921e-06,alessonlearnedtoowell/3.04058516061416e-05,
untouchableuntiltagged/3.113596452990921e-06,monstrouscannibalism/3.04058516061416e-05,
power/3.113596452990921e-06,waithere/3.04058516061416e-05,
anentrepreneurisyou/3.113596452990921e-06,loonyfriendsimproveyourpersonality/3.04058516061416e-05,
daintycombatant/3.113596452990921e-06,sensefreak/3.04058516061416e-05,
sininvitespossession/3.113596452990921e-06,convertedfanboy/3.04058516061416e-05,
romancewebcomics/3.113596452990921e-06,expositiondiagram/3.04058516061416e-05,
videogamemovies/3.113596452990921e-06,thisisgoingtobehuge/3.04058516061416e-05,
sleepyhollow/3.113596452990921e-06,sandnecktie/3.04058516061416e-05,
teleportingkeycardsquad/3.113596452990921e-06,malignantplottumor/3.04058516061416e-05,
mos/3.113596452990921e-06,cowardlysidekick/3.04058516061416e-05,
contagion/3.113596452990921e-06,atarmslength/3.04058516061416e-05,
impededmessenger/3.113596452990921e-06,lotsofluggage/3.04058516061416e-05,
videogamedashing/3.113596452990921e-06,fishingepisode/3.04058516061416e-05,
bosstease/3.113596452990921e-06,foolishhusbandresponsiblewife/3.04058516061416e-05,
escapetropes/3.113596452990921e-06,hostilityontheset/3.04058516061416e-05,
heknowsabouttimedhits/3.113596452990921e-06,nomanofwomanborn/3.04058516061416e-05,
ourclonesareidentical/3.113596452990921e-06,toomuchalike/3.04058516061416e-05,
waltzonwater/3.113596452990921e-06,eraspecificpersonality/3.04058516061416e-05,
house/3.113596452990921e-06,anonymousbenefactor/3.04058516061416e-05,
nonplayercompanion/3.113596452990921e-06,diary/3.04058516061416e-05,
missilelockon/3.113596452990921e-06,wipethatsmileoffyourface/3.04058516061416e-05,
commonlaw/3.113596452990921e-06,clothesmakethemaniac/3.04058516061416e-05,
badgirls/3.113596452990921e-06,immigrantpatriotism/3.04058516061416e-05,
firstappearance/3.113596452990921e-06,fashiondesigner/3.04058516061416e-05,
secrets/3.113596452990921e-06,barbaricbully/3.04058516061416e-05,
surprisetropes/3.113596452990921e-06,tanktoptomboy/3.04058516061416e-05,
silentscenerypanel/3.113596452990921e-06,iamgreatsong/3.04058516061416e-05,
ghoul/3.113596452990921e-06,beleagueredbureaucrat/3.04058516061416e-05,
uscanadiancomics/3.113596452990921e-06,theapprentice/3.04058516061416e-05,
weaponrunningtime/3.113596452990921e-06,notasyouknowthem/3.04058516061416e-05,
mercyrewarded/3.113596452990921e-06,mycarhatesme/3.04058516061416e-05,
statgrinding/3.113596452990921e-06,schedulefanatic/3.04058516061416e-05,
featurelessplaneofdisembodieddialogue/3.113596452990921e-06,impossibleshadowpuppets/3.04058516061416e-05,
digitizedsprites/3.113596452990921e-06,multiplereferencepun/3.04058516061416e-05,
antiintellectualism/3.113596452990921e-06,embarrassinglastname/3.04058516061416e-05,
wordsequel/3.113596452990921e-06,toneshift/3.04058516061416e-05,
thesentinel/3.113596452990921e-06,orgasmiccombat/3.04058516061416e-05,
trilogy/3.113596452990921e-06,geniussweettooth/3.04058516061416e-05,
homecoming/3.113596452990921e-06,pinnedtothewall/3.04058516061416e-05,
blackandwhite/3.113596452990921e-06,tooawesometouse/3.04058516061416e-05,
ninjalooting/3.113596452990921e-06,peptalksong/3.04058516061416e-05,
narrativebeats/3.113596452990921e-06,pieeyed/3.04058516061416e-05,
ixionsaga/3.113596452990921e-06,childhoodbraindamage/3.04058516061416e-05,
timeloop/3.113596452990921e-06,unevillaugh/3.04058516061416e-05,
fightclub/3.113596452990921e-06,instantcosplaysurprise/3.04058516061416e-05,
ringoutboss/3.113596452990921e-06,breakingthecycleofbadparenting/3.04058516061416e-05,
braggingrightsoption/3.113596452990921e-06,curtainclothing/3.04058516061416e-05,
breakmeter/3.113596452990921e-06,propertightswithaskirt/3.04058516061416e-05,
getbackhereboss/3.113596452990921e-06,decontaminationchamber/3.04058516061416e-05,
thepampas/3.113596452990921e-06,measuringthemarigolds/2.9455668743449677e-05,
magicalgirltropes/3.113596452990921e-06,healitwithbooze/2.9455668743449677e-05,
dreamtropes/3.113596452990921e-06,agewithoutyouth/2.9455668743449677e-05,
hardreset/3.113596452990921e-06,reachingbetweenthelines/2.9455668743449677e-05,
thelittleprince/3.113596452990921e-06,indyhatroll/2.9455668743449677e-05,
fearsomefoot/3.113596452990921e-06,dissonantlaughter/2.9455668743449677e-05,
outofbodyexperience/3.113596452990921e-06,woobieoftheweek/2.9455668743449677e-05,
murderinthefamily/3.113596452990921e-06,screwlearningihavephlebotinum/2.9455668743449677e-05,
thesecondcoming/3.113596452990921e-06,martialartsuniform/2.9455668743449677e-05,
withmydyingbreathisummonyou/3.113596452990921e-06,stopdrowningandstandup/2.9455668743449677e-05,
theleftovers/3.113596452990921e-06,trappedinvillainy/2.9455668743449677e-05,
robotrollcall/3.113596452990921e-06,symbolswearing/2.9455668743449677e-05,
hyperdimensionneptunia/3.113596452990921e-06,gratuitousdiscosequence/2.9455668743449677e-05,
sortingalgorithmofdeadness/3.113596452990921e-06,theelevatorfromipanema/2.9455668743449677e-05,
ringmenu/3.113596452990921e-06,diydentistry/2.9455668743449677e-05,
silverwing/3.113596452990921e-06,bigheroicrun/2.9455668743449677e-05,
lazydragon/3.113596452990921e-06,brainsandbondage/2.9455668743449677e-05,
taiwanesemedia/3.113596452990921e-06,blackisbiggerinbed/2.9455668743449677e-05,
interactivecomic/3.113596452990921e-06,meetmygoodfriendsleftyandrighty/2.9455668743449677e-05,
stockmonsters/3.113596452990921e-06,countingbullets/2.9455668743449677e-05,
loveless/3.113596452990921e-06,hollywoodautism/2.9455668743449677e-05,
overdosedtropes/3.113596452990921e-06,informedpoverty/2.9455668743449677e-05,
instructionaldialogue/3.113596452990921e-06,ifyoucanreadthis/2.9455668743449677e-05,
innerdemons/3.113596452990921e-06,frenchcuisineishaughty/2.9455668743449677e-05,
thejudge/3.113596452990921e-06,isthatthebestyoucando/2.9455668743449677e-05,
kleptomaniacherofoundunderwear/3.113596452990921e-06,banisterslide/2.9455668743449677e-05,
x/3.113596452990921e-06,slidingscaleofparentshaminginfiction/2.9455668743449677e-05,
industrialmetal/3.113596452990921e-06,dogstereotype/2.9455668743449677e-05,
greyandgrayinsanity/3.113596452990921e-06,passedoverinheritance/2.9455668743449677e-05,
